Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-15 00:00:00-05:00,96.10366398922231,97.88464211624436,95.926550349713,97.79608154296875,2388100,0.0,0.0
2025-12-16 00:00:00-05:00,97.95352708489632,98.06176362367196,97.13683593124102,97.31394958496094,2321100,0.0,0.0
2025-12-17 00:00:00-05:00,97.05810660152883,98.72100642036303,96.930194118173,98.6029281616211,2330700,0.0,0.0
2025-12-18 00:00:00-05:00,98.22902917251552,98.63245010329261,97.41233807183932,98.38645935058594,2345300,0.0,0.0
2025-12-19 00:00:00-05:00,98.45533754228832,98.45533754228832,96.48741149902344,96.48741149902344,4366200,0.0,0.0
2025-12-22 00:00:00-05:00,95.9363947894726,97.19586625840253,95.55264981087808,96.9892349243164,1526200,0.0,0.0
2025-12-23 00:00:00-05:00,97.10731131540663,97.7370470377171,96.75308403322674,97.3631362915039,1485100,0.0,0.0
2025-12-24 00:00:00-05:00,97.55993464666295,97.97319731215397,97.26474273871676,97.933837890625,522600,0.0,0.0
2025-12-26 00:00:00-05:00,97.68784369705202,98.1699834564835,97.33361642280471,97.70752716064453,611500,0.0,0.0
2025-12-29 00:00:00-05:00,97.88464443068531,98.47502074066162,97.6091284794571,97.94367980957031,1647900,0.0,0.0
2025-12-30 00:00:00-05:00,98.01256221962954,98.56357913779235,97.73705376054814,98.28807067871094,1019900,0.0,0.0
2025-12-31 00:00:00-05:00,98.23886081823815,98.42581618764005,97.6386503038714,97.72720336914062,1218200,0.0,0.0
2026-01-02 00:00:00-05:00,98.03223206612498,98.98667738775356,96.94003252354403,98.38645935058594,1441100,0.0,0.0
2026-01-05 00:00:00-05:00,97.88464380602818,97.88464380602818,95.40505281009246,96.92035675048828,2112400,0.0,0.0
2026-01-06 00:00:00-05:00,97.12698534773206,97.95351815878722,96.59564443499127,97.72720336914062,1643800,0.0,0.0
2026-01-07 00:00:00-05:00,98.10110741686904,98.56357122478863,97.28442383788446,97.77640533447266,1638800,0.0,0.0
2026-01-08 00:00:00-05:00,97.70753289076806,99.64593377396905,97.47137635605911,98.57341766357422,1717600,0.0,0.0
2026-01-09 00:00:00-05:00,98.56357640052734,99.38026752943962,97.60913104590001,97.61897277832031,1354200,0.0,0.0
2026-01-12 00:00:00-05:00,97.98304370908973,99.06540157801805,96.8022835281332,97.24507141113281,1987100,0.0,0.0
2026-01-13 00:00:00-05:00,96.76291470819484,98.65212931285733,96.66451991276408,98.6029281616211,2073300,0.0,0.0
2026-01-14 00:00:00-05:00,98.69150028444582,100.38391048226288,98.48486143069958,99.84273529052734,1963000,0.0,0.0
2026-01-15 00:00:00-05:00,99.7344928025607,101.13171849620244,99.69513338072038,100.93492889404297,1813500,0.0,0.0
2026-01-16 00:00:00-05:00,100.42326728542118,102.28295686425916,100.2461536347203,102.14520263671875,2201800,0.0,0.0
2026-01-20 00:00:00-05:00,102.34199585625402,103.41451194513579,101.88937376770411,103.36531829833984,2525800,0.0,0.0
2026-01-21 00:00:00-05:00,103.52274513170805,103.92617356042172,101.4269066684857,102.17471313476562,2386300,0.0,0.0
2026-01-22 00:00:00-05:00,101.93856937650209,102.80446165564774,99.62625773540968,101.52530670166016,3486400,0.0,0.0
2026-01-23 00:00:00-05:00,101.74177508328451,102.50926501749498,101.31867069557337,102.20423889160156,2105600,0.0,0.0
2026-01-26 00:00:00-05:00,102.75526664632754,103.91634340249676,102.51911760472915,102.9126968383789,1208800,0.0,0.0
2026-01-27 00:00:00-05:00,102.57814933408457,103.78842720486595,102.40103568243467,103.66050720214844,1345500,0.0,0.0
2026-01-28 00:00:00-05:00,104.01473193651718,104.7625459480188,103.15868139017812,103.49323272705078,1399700,0.0,0.0
2026-01-29 00:00:00-05:00,103.83761490611221,105.02820924349099,103.33579167067423,104.2607192993164,1788400,0.0,0.0
2026-01-30 00:00:00-05:00,104.47719491968022,105.13644834868323,103.39483708711485,104.91997528076172,1873900,0.0,0.0
2026-02-02 00:00:00-05:00,105.5201978689348,105.6677938313246,102.80446519194923,103.72938537597656,2286500,0.0,0.0
2026-02-03 00:00:00-05:00,103.936017030509,106.09089856951701,103.28660530391637,105.7268295288086,1988600,0.0,0.0
2026-02-04 00:00:00-05:00,106.3663983006976,107.81282510505368,105.78586373679516,106.64190673828125,2463000,0.0,0.0
2026-02-05 00:00:00-05:00,107.51764080482177,108.36384964124872,106.75999254790305,107.12406158447266,1811100,0.0,0.0
2026-02-06 00:00:00-05:00,107.80298271680184,108.82630512662658,104.98884796654428,105.61858367919922,2743700,0.0,0.0
2026-02-09 00:00:00-05:00,105.5693953001343,106.26800815661514,104.39847688208106,104.96917724609375,1294300,0.0,0.0
2026-02-10 00:00:00-05:00,105.4218030676675,107.81283363595182,104.82158499242031,106.69111633300781,2368100,0.0,0.0
2026-02-11 00:00:00-05:00,106.37624750170784,108.21626113482438,105.92362539289122,108.10802459716797,1354500,0.0,0.0
2026-02-12 00:00:00-05:00,108.23592720907573,111.10909729329936,107.69474457021364,109.9283447265625,1523200,0.0,0.0
2026-02-13 00:00:00-05:00,109.97754594446815,112.19146278983833,109.2002217471798,111.89627838134766,2275100,0.0,0.0
2026-02-17 00:00:00-05:00,112.77200022793386,113.40173594847266,111.24685457244783,112.09306335449219,2565500,0.0,0.0
2026-02-18 00:00:00-05:00,111.90265496312716,112.31917184951024,110.127530826428,110.68287658691406,1844800,0.888,0.0
2026-02-19 00:00:00-05:00,111.30764456637506,111.99191530728505,110.54404411827309,110.99030303955078,2764500,0.0,0.0
2026-02-20 00:00:00-05:00,113.05302404999759,113.05302404999759,108.15405725337173,108.8978271484375,3485300,0.0,0.0
2026-02-23 00:00:00-05:00,110.08786262983016,112.0712490006318,109.08625039409013,111.2084732055664,2649300,0.0,0.0
2026-02-24 00:00:00-05:00,109.34409781326224,110.51429612896156,109.0862554546115,110.0878677368164,6871300,0.0,0.0
2026-02-25 00:00:00-05:00,110.28619655235545,110.59361901399805,108.98708092049183,110.07794189453125,2679200,0.0,0.0
2026-02-26 00:00:00-05:00,110.68288065413277,110.88121627130351,109.63168826429398,109.8399429321289,2713300,0.0,0.0
2026-02-27 00:00:00-05:00,110.75229326055072,112.0117402543585,110.09777213824385,111.58531188964844,5310700,0.0,0.0
2026-03-02 00:00:00-05:00,111.54565201686852,112.80509902417822,110.95063005711299,111.12913513183594,2699100,0.0,0.0
2026-03-03 00:00:00-05:00,110.57379422499109,112.36875653523039,108.97716753269403,111.42665100097656,2740400,0.0,0.0
2026-03-04 00:00:00-05:00,111.43656653976352,111.76381954245295,109.70110345639613,111.5555648803711,2267100,0.0,0.0
2026-03-05 00:00:00-05:00,111.05971793696797,111.26797259839698,109.33417390940006,109.79035186767578,2703600,0.0,0.0
2026-03-06 00:00:00-05:00,110.05811628784816,111.62498581677737,109.0862536084699,111.3473129272461,2341300,0.0,0.0
2026-03-09 00:00:00-04:00,111.6051505730273,111.81340523138971,110.16719093287949,110.87129974365234,2255800,0.0,0.0
2026-03-10 00:00:00-04:00,110.42503788476917,111.32748234135406,109.7705242977459,110.37545776367188,1615400,0.0,0.0
2026-03-11 00:00:00-04:00,110.27628284989237,111.04980991563157,109.73085611943203,110.81179809570312,1438200,0.0,0.0
2026-03-12 00:00:00-04:00,110.80188218467265,113.44970115594464,110.28619749478074,112.19024658203125,1748400,0.0,0.0
2026-03-13 00:00:00-04:00,113.21169983381374,114.4116477030864,112.60676637391333,113.92571258544922,1762600,0.0,0.0
