Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-10-08 00:00:00-04:00,142.77564424714328,144.9496474692071,142.70085387388914,144.9446563720703,14037800,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,144.87982953314557,145.0094763215446,143.94740739629825,144.70033264160156,11989400,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,145.0045019301165,145.26877141761935,138.75675856699215,138.81161499023438,44574600,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,141.9728655080126,142.66594323938756,141.16508384577273,142.1922607421875,22030400,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,140.32741122484916,141.79835457441357,138.73680327241536,140.3673095703125,26956800,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,142.33685763260797,142.8953127237461,140.01327360095402,141.75845336914062,20937600,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,142.7806385433893,143.41388400680867,140.89584501135727,141.86317443847656,23166200,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,141.02050265365082,142.5363049956705,140.12297249183274,142.11248779296875,25511600,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,142.92524561097,144.31141637577593,142.8404730402391,143.69810485839844,13805200,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,143.6083493642867,144.28646902983735,143.07981044356066,143.77288818359375,12503800,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,143.7080765583527,144.02221136497153,140.5617678281963,142.35182189941406,20723200,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,141.79336558056517,144.3762280758823,141.79336558056517,144.14686584472656,11923400,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,145.8471752008232,146.87932809272857,145.63277103973007,146.38568115234375,14359600,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,148.4400075329717,149.2178578515939,148.20066312079575,149.0882110595703,15167000,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,149.81122262851326,151.15251914456422,149.29764176593034,150.5641326904297,15055200,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,151.93038260596066,152.57359510151662,150.51927147364728,151.6461639404297,21506200,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,150.78353252137396,151.56138287639087,149.73144571152486,149.78131103515625,19218600,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,151.29214017131554,151.40183779852364,149.05830449760504,149.9259033203125,16303800,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,151.36193968483562,151.69103256696573,149.71649049094563,150.53921508789062,13983600,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,147.81673363140843,148.789038951385,146.32086524674284,146.565185546875,16722600,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,146.3059040527272,148.330311339479,146.08151771310662,147.1385955810547,14447000,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,146.90425431887317,147.06381727495236,143.43883481395181,144.18177795410156,24797400,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,142.9501599223008,143.71804323146253,140.4121719062935,143.68313598632812,25547000,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,146.25104329332112,147.63721398375284,145.49314216177345,147.3579864501953,18286400,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,146.38567437745775,146.64994385179233,145.1291504042225,146.10147094726562,14871600,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,147.32308972133688,147.32308972133688,145.6726494539403,146.5552215576172,13179200,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,145.73746387560448,145.93690994198883,142.12244876163504,142.90029907226562,22385800,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,140.26259228257777,144.97957508568928,139.75899358499476,143.67816162109375,27429600,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,142.3318730444227,143.8875736222061,140.2875166834088,141.4293670654297,24675400,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,140.20774914135697,140.93075830245866,137.8542488698203,139.13072204589844,36747600,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,139.1406904780724,141.66871180285403,138.78168144250128,140.09805297851562,27668800,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,143.32414237260866,143.85767243374664,135.38606050609613,135.7001953125,56551800,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,135.92457815982038,138.03873395991354,133.3716318615735,136.2237548828125,44959000,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,137.1412124975914,139.9634192342368,137.05643993034303,139.4697723388672,20124800,0.0,0.0,0.0
2025-11-25 00:00:00-05:00,138.2431750295127,140.20275903435572,136.27859992717174,139.84375,21303400,0.0,0.0,0.0
2025-11-26 00:00:00-05:00,141.49418492808203,142.10250534608906,140.40219979070247,141.49917602539062,13358800,0.0,0.0,0.0
2025-11-28 00:00:00-05:00,141.79834101367882,142.74073010467163,141.41439175492425,142.71580505371094,6792200,0.0,0.0,0.0
2025-12-01 00:00:00-05:00,141.32964549652863,143.20944794586072,140.89584610181814,142.7806396484375,12846600,0.0,0.0,0.0
2025-12-02 00:00:00-05:00,143.66819149377608,145.11419458748495,143.24935016284553,144.25157165527344,15719000,0.0,0.0,0.0
2025-12-03 00:00:00-05:00,143.55350696233901,144.69535748184774,142.8354888835595,144.5956268310547,11623200,0.0,0.0,0.0
2025-12-04 00:00:00-05:00,144.7900890701279,145.39341838898218,144.0969960837934,145.13414001464844,9995200,0.0,0.0,0.0
