Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-18 00:00:00-04:00,15.028059005737305,15.117629418821668,14.908629890030092,15.028059005737305,27823300,0.0,0.0
2025-08-19 00:00:00-04:00,15.02805889563971,15.545580947013171,15.008153726790768,15.525676727294922,33726900,0.0,0.0
2025-08-20 00:00:00-04:00,15.555533542882056,15.694866877535073,15.286819458007812,15.286819458007812,24841600,0.0,0.0
2025-08-21 00:00:00-04:00,15.276867744813323,15.35648652160032,14.231870113070633,14.600107192993164,36918400,0.0,0.0
2025-08-22 00:00:00-04:00,14.73944034081124,15.167391023354664,14.659820615898967,15.117629051208496,27073200,0.0,0.0
2025-08-25 00:00:00-04:00,15.047963034746775,15.067868203489084,14.78920153588087,14.838963508605957,16122500,0.0,0.0
2025-08-26 00:00:00-04:00,14.819059676007182,15.077820232500162,14.819059676007182,14.978297233581543,22676800,0.0,0.0
2025-08-27 00:00:00-04:00,15.01810554564808,15.107676902640915,14.948439356489494,15.008152961730957,14623200,0.0,0.0
2025-08-28 00:00:00-04:00,15.028058490038513,15.0380101250637,14.848915771755804,14.91858196258545,16228700,0.0,0.0
2025-08-29 00:00:00-04:00,14.928534341731597,15.515723511033944,14.928534341731597,15.207200050354004,19336700,0.0,0.0
2025-09-02 00:00:00-04:00,15.057915870463214,15.456009760647484,15.02805906598207,15.247010231018066,15222900,0.0,0.0
2025-09-03 00:00:00-04:00,15.177342972712738,15.326627933775692,15.057914814036248,15.276866912841797,11555200,0.0,0.0
2025-09-04 00:00:00-04:00,15.396295552138167,15.41619977130694,14.898677734220211,15.157438278198242,17620300,0.0,0.0
2025-09-05 00:00:00-04:00,15.217153405386771,15.23705857443367,14.948440267168545,15.018106460571289,20071800,0.0,0.0
2025-09-08 00:00:00-04:00,14.968344732582112,14.988249901955477,14.381155523897865,14.490632057189941,31415900,0.0,0.0
2025-09-09 00:00:00-04:00,14.490631364584221,14.998200820645533,14.391107420735754,14.898677825927734,31274400,0.0,0.0
2025-09-10 00:00:00-04:00,14.799153677022167,16.01334140914861,14.689678099610282,15.187295913696289,67286500,0.0,0.0
2025-09-11 00:00:00-04:00,15.2271053243894,15.704817971067493,14.988249001050354,15.65505599975586,48239300,0.0,0.0
2025-09-12 00:00:00-04:00,15.674961339153812,15.784436917930702,15.296771681837278,15.37639045715332,26879400,0.0,0.0
2025-09-15 00:00:00-04:00,15.426152876602503,15.65505662499516,14.998201235013642,15.266915321350098,28078100,0.0,0.0
