Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2026-03-23 00:00:00-04:00,,,,,0,0.112,0.0,0.0
2026-03-24 00:00:00-04:00,261.4722595214844,263.4307697370373,257.80501966142714,260.16322148297854,204500,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,266.3885192871094,268.2970794520504,265.0095573515855,265.4092489501903,236000,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,256.8357238769531,263.890385169964,256.3260995997843,262.7512626906891,154100,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,250.38063049316406,255.72657789979857,250.05087807225098,255.2069666383061,288800,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,242.0569305419922,252.73883867557905,240.7678969320357,252.46905370840807,393100,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,253.7880401611328,254.79728657137588,244.88478583884014,246.97320257818924,361800,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,259.7535400390625,263.280870818819,257.8949299838596,257.8949299838596,198100,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,259.3837890625,263.9203661473059,252.8087758204083,254.05783103691232,170300,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,263.4407653808594,263.77050256160936,259.9533822561253,260.1032627928298,217700,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,259.8634338378906,261.82194385323726,257.02558408252787,260.9726107127556,168100,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,271.4846496582031,274.29252332260035,269.6560157591258,270.40544888295807,173300,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,268.9366149902344,273.27333142278326,268.6967756313713,270.0957114975943,170200,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,267.6075744628906,269.5760866661961,264.58986809561253,268.7667013409574,188400,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,273.5331115722656,273.593063787778,266.31856685863585,267.0380239392989,132400,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,276.27105712890625,277.72994517384905,274.6522558524741,276.00124166891055,253900,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,275.26177978515625,277.40014635125067,272.2440735116919,276.67071765794066,161300,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,272.4239501953125,277.9097910763447,270.28555297724483,276.92054907996516,146200,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,276.1711120605469,281.75688338182687,275.3917028179151,276.32099258903133,243500,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,276.1411437988281,277.08043579669544,273.84286381690276,275.0719451744134,158600,0.0,0.0,0.0
2026-04-21 00:00:00-04:00,267.25787353515625,276.3410006170437,265.9488659339023,275.7514501358658,223400,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,263.7205505371094,272.7037464044504,261.21243776215533,271.32478448825276,520700,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,261.3822937011719,264.75974409624104,255.81652648533847,263.21092772904143,271300,0.0,0.0,0.0
2026-04-24 00:00:00-04:00,256.2561950683594,261.85193836264926,255.176994222665,261.85193836264926,279600,0.0,0.0,0.0
2026-04-27 00:00:00-04:00,257.80499267578125,258.6943346134625,255.33685838658536,256.1662176198564,182500,0.0,0.0,0.0
2026-04-28 00:00:00-04:00,254.71734619140625,257.80500715261337,251.9994007101718,256.5359779791505,232800,0.0,0.0,0.0
2026-04-29 00:00:00-04:00,249.5612335205078,255.81651183466116,248.16229776984585,255.81651183466116,218600,0.0,0.0,0.0
2026-04-30 00:00:00-04:00,258.94415283203125,259.17395947817647,251.44980619456126,251.44980619456126,166000,0.0,0.0,0.0
2026-05-01 00:00:00-04:00,256.2461853027344,259.91339444288656,254.58743626999996,259.46375284921675,203300,0.0,0.0,0.0
2026-05-04 00:00:00-04:00,254.55746459960938,258.7342981132181,253.75806617555668,255.62666323182188,198300,0.0,0.0,0.0
2026-05-05 00:00:00-04:00,255.027099609375,258.13473435682084,253.5482224993394,257.39530342543105,207900,0.0,0.0,0.0
2026-05-06 00:00:00-04:00,267.0580139160156,267.69751434511073,259.30386918709013,259.94340011069806,417600,0.0,0.0,0.0
2026-05-07 00:00:00-04:00,262.5614013671875,269.79591922063804,261.38227009995023,269.44617767089426,225300,0.0,0.0,0.0
2026-05-08 00:00:00-04:00,265.19940185546875,266.6283137280998,263.3707984058482,265.5191673148654,167400,0.0,0.0,0.0
2026-05-11 00:00:00-04:00,269.1963806152344,271.20487120976435,262.47148668485494,264.3900184664695,276400,0.0,0.0,0.0
2026-05-12 00:00:00-04:00,268.2171630859375,268.61685469908025,262.4115257635178,267.2378927133997,181500,0.0,0.0,0.0
2026-05-13 00:00:00-04:00,269.9058532714844,271.18491520300046,262.15173852601487,267.6875602821127,114900,0.0,0.0,0.0
2026-05-14 00:00:00-04:00,271.1449279785156,272.31402665098585,267.29783159313223,269.95582490495144,115300,0.0,0.0,0.0
2026-05-15 00:00:00-04:00,260.5429382324219,267.17793474697703,260.1332444270489,266.32857102825335,193700,0.0,0.0,0.0
2026-05-18 00:00:00-04:00,263.01104736328125,265.5791121785162,260.3131064223655,263.48069333924053,233400,0.0,0.0,0.0
2026-05-19 00:00:00-04:00,259.263916015625,261.96188780757313,255.81654149759768,261.0725457484329,152700,0.0,0.0,0.0
2026-05-20 00:00:00-04:00,266.2985534667969,266.688273304357,259.42374915858875,261.53217007320086,203800,0.0,0.0,0.0
2026-05-21 00:00:00-04:00,266.1686706542969,267.4077236946466,260.91263644395315,263.42074912515733,113800,0.0,0.0,0.0
2026-05-22 00:00:00-04:00,270.97503662109375,272.3140201985665,268.0672323206107,269.1364309403321,171700,0.0,0.0,0.0
2026-05-26 00:00:00-04:00,276.3509826660156,279.9082896962833,274.7621879947315,276.5808198176532,308600,0.0,0.0,0.0
2026-05-27 00:00:00-04:00,278.689208984375,279.64847490442656,274.2725665752214,279.26878771332247,260100,0.0,0.0,0.0
2026-05-28 00:00:00-04:00,289.3411560058594,290.3903502466769,279.7883836328144,280.9375083952607,296800,0.0,0.0,0.0
2026-05-29 00:00:00-04:00,287.7823486328125,288.0121857920377,280.6177538273882,287.412633133483,262500,0.0,0.0,0.0
2026-06-01 00:00:00-04:00,279.78839111328125,284.764638476107,276.3210123322039,283.4556309429596,385700,0.0,0.0,0.0
2026-06-02 00:00:00-04:00,279.06890869140625,281.39713417418295,277.65997076188876,279.4786024576783,249100,0.0,0.0,0.0
2026-06-03 00:00:00-04:00,273.2533264160156,276.69072910513216,272.25408215742397,276.18113526952044,263100,0.0,0.0,0.0
2026-06-04 00:00:00-04:00,280.20806884765625,281.4371196834219,272.4439219840045,274.122644902546,193600,0.0,0.0,0.0
2026-06-05 00:00:00-04:00,272.3639831542969,278.46935022568744,269.5361051549845,277.54006049213723,301600,0.0,0.0,0.0
2026-06-08 00:00:00-04:00,270.90509033203125,275.95129202328604,270.01577881865455,275.33176547575107,165800,0.0,0.0,0.0
2026-06-09 00:00:00-04:00,273.1733703613281,277.6299907278713,262.89113952857895,273.71297074030775,246400,0.0,0.0,0.0
2026-06-10 00:00:00-04:00,266.5284118652344,274.4324370107897,266.5284118652344,272.32401592786437,206700,0.0,0.0,0.0
2026-06-11 00:00:00-04:00,284.1750793457031,284.2550054659935,269.24636820772594,269.24636820772594,222400,0.0,0.0,0.0
2026-06-12 00:00:00-04:00,279.7583923339844,286.6731754287147,277.66997567176037,285.67393125571687,215300,0.0,0.0,0.0
2026-06-15 00:00:00-04:00,282.5762634277344,286.3733790229183,281.8368020159898,284.82456277884603,355500,0.0,0.0,0.0
2026-06-16 00:00:00-04:00,281.5970153808594,283.8852932171082,279.6984574335651,281.83682423897665,179500,0.0,0.0,0.0
2026-06-17 00:00:00-04:00,285.3741455078125,289.6409072352179,280.2879962232106,281.23729040465935,241100,0.0,0.0,0.0
2026-06-18 00:00:00-04:00,284.07513427734375,289.44107060339184,280.527799169025,288.9414485172494,276900,0.0,0.0,0.0
2026-06-22 00:00:00-04:00,277.7205505371094,282.93774432662474,275.5117476639249,282.93774432662474,322200,0.062,0.0,0.0
2026-06-23 00:00:00-04:00,275.17193603515625,278.89991046365674,271.78374458817734,272.94312438266724,189100,0.0,0.0,0.0
2026-06-24 00:00:00-04:00,272.26348876953125,276.86102077374414,271.6738097593779,275.26187522864865,128200,0.0,0.0,0.0
2026-06-25 00:00:00-04:00,272.63330078125,278.01041235828745,271.39397739959804,273.4428627323183,232400,0.0,0.0,0.0
2026-06-26 00:00:00-04:00,273.9425964355469,276.41126934093904,269.8547996126654,270.9641880371798,141200,0.0,0.0,0.0
2026-06-29 00:00:00-04:00,276.8310546875,278.5301221485955,273.79268102019853,275.78160106333854,183400,0.0,0.0,0.0
2026-06-30 00:00:00-04:00,283.63739013671875,283.83726427873825,278.4901658369329,279.8494198068636,171100,0.0,0.0,0.0
2026-07-01 00:00:00-04:00,284.9566345214844,290.14384543953685,282.97771901595564,284.6767863438761,266000,0.0,0.0,0.0
2026-07-02 00:00:00-04:00,287.40533447265625,294.33159987739197,283.85725602755144,287.69518703755,203800,0.0,0.0,0.0
2026-07-06 00:00:00-04:00,289.5741882324219,291.26328175578533,287.4553027910095,288.19492554459464,204000,0.0,0.0,0.0
2026-07-07 00:00:00-04:00,279.17974853515625,289.1843744025572,277.21080688245775,288.69464771013816,276100,0.0,0.0,0.0
2026-07-08 00:00:00-04:00,273.6827087402344,278.6300586125977,272.0136240204685,277.10088273405773,134500,0.0,0.0,0.0
2026-07-09 00:00:00-04:00,273.7427062988281,275.71161747762756,271.8537081713432,274.5922247359319,177200,0.0,0.0,0.0
2026-07-10 00:00:00-04:00,271.30401611328125,274.4123287969766,268.0557640863273,273.8126453994599,299600,0.0,0.0,0.0
2026-07-13 00:00:00-04:00,264.0279541015625,270.8043068877145,263.0384657403947,269.36507881798605,257500,0.0,0.0,0.0
2026-07-14 00:00:00-04:00,266.4166259765625,269.674882317961,266.2467344931731,266.2467344931731,160200,0.0,0.0,0.0
2026-07-15 00:00:00-04:00,266.1767883300781,270.5444333936164,263.3383192579118,267.8558775556695,124800,0.0,0.0,0.0
2026-07-16 00:00:00-04:00,258.9206848144531,264.12787453165816,257.6713570175405,264.0279527088387,172800,0.0,0.0,0.0
2026-07-17 00:00:00-04:00,258.4309387207031,262.63866588519886,255.09272350695773,256.0422095113735,201600,0.0,0.0,0.0
2026-07-20 00:00:00-04:00,259.1705322265625,263.238350568759,258.7707534597766,260.4998339900525,177100,0.0,0.0,0.0
2026-07-21 00:00:00-04:00,264.76751708984375,266.14677971240656,258.24103058690525,260.3998724525039,172300,0.0,0.0,0.0
2026-07-22 00:00:00-04:00,264.1578369140625,267.82587646492044,263.51819699171955,265.00738585102397,255900,0.0,0.0,0.0
2026-07-23 00:00:00-04:00,270.3945007324219,273.21296083675054,263.6381267847994,263.6381267847994,218600,0.0,0.0,0.0
2026-07-24 00:00:00-04:00,268.8653259277344,272.28346944071205,268.3655948467943,270.9841808307338,175500,0.0,0.0,0.0
2026-07-27 00:00:00-04:00,272.92315673828125,276.38128749185836,268.8553381676579,271.9936641905466,153400,0.0,0.0,0.0
2026-07-28 00:00:00-04:00,271.7737731933594,272.2335172622398,266.7564534590959,272.16354758838514,649400,0.0,0.0,0.0
2026-07-29 00:00:00-04:00,257.9711608886719,271.1440952061855,256.99170750244457,271.1440952061855,277800,0.0,0.0,0.0
2026-07-30 00:00:00-04:00,262.6886291503906,262.93849469329945,254.79288409470482,258.3609713677224,189700,0.0,0.0,0.0
2026-07-31 00:00:00-04:00,264.717529296875,266.0568354132757,258.8707001448576,264.29777227628955,159800,0.0,0.0,0.0
2026-08-03 00:00:00-04:00,273.48284912109375,273.76269731955915,264.8674897599449,266.2267437235866,187600,0.0,0.0,0.0
2026-08-04 00:00:00-04:00,281.93829345703125,283.20759949365845,275.7116328575537,277.25081321382714,205400,0.0,0.0,0.0
2026-08-05 00:00:00-04:00,281.92828369140625,285.92613248766145,280.4490991575379,283.9472168542612,108600,0.0,0.0,0.0
2026-08-06 00:00:00-04:00,282.7578430175781,290.6036270647054,281.3086106867942,283.57740930810644,157300,0.0,0.0,0.0
2026-08-07 00:00:00-04:00,286.67572021484375,286.9056074938934,278.9598710581624,285.28648366198803,168000,0.0,0.0,0.0
2026-08-10 00:00:00-04:00,288.13494873046875,291.29325275135926,287.16546923512846,288.33482285766604,154600,0.0,0.0,0.0
2026-08-11 00:00:00-04:00,292.1727600097656,292.6625172092885,287.84510227455297,288.2148983938166,109400,0.0,0.0,0.0
2026-08-12 00:00:00-04:00,293.1822204589844,294.981270611508,290.8334783299797,294.4015654897125,196900,0.0,0.0,0.0
2026-08-13 00:00:00-04:00,291.9429016113281,293.2122075679137,288.8645410929007,292.272710702006,181300,0.0,0.0,0.0
2026-08-14 00:00:00-04:00,296.5704345703125,297.62986208002303,292.9623601070723,294.3716054928947,401400,0.0,0.0,0.0
2026-08-17 00:00:00-04:00,294.7113952636719,297.52988580844226,293.90183337332604,295.9907055781461,189300,0.0,0.0,0.0
2026-08-18 00:00:00-04:00,290.2738037109375,294.1417176018517,288.9645106497021,290.29381247597894,224800,0.0,0.0,0.0
2026-08-19 00:00:00-04:00,283.94720458984375,291.36319670592843,282.84779011812697,291.36319670592843,270300,0.0,0.0,0.0
2026-08-20 00:00:00-04:00,271.6338195800781,281.83831950383814,270.87421859221246,280.9587879391861,222000,0.0,0.0,0.0
2026-08-21 00:00:00-04:00,272.5932922363281,274.9020473221292,271.6537953917586,274.2024421301322,148000,0.0,0.0,0.0
2026-08-24 00:00:00-04:00,265.4671325683594,271.3539793954346,264.8574752846783,271.1240921157115,209100,0.0,0.0,0.0
2026-08-25 00:00:00-04:00,264.70758056640625,268.62545546954505,263.8480271787429,267.94582846610604,256200,0.0,0.0,0.0
2026-08-26 00:00:00-04:00,266.506591796875,269.255112870256,265.42718603220567,265.42718603220567,94300,0.0,0.0,0.0
