Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains
2025-12-05 00:00:00-05:00,,,,,,0,2.0,0.0
2025-12-08 00:00:00-05:00,44.743751525878906,0.0,45.23630715478326,44.59598709194833,44.98017988122953,27891900,0.0,0.0
2025-12-09 00:00:00-05:00,45.01958465576172,0.0,45.39392798113792,44.78315630344486,44.822561655147865,20917400,0.0,0.0
2025-12-10 00:00:00-05:00,45.49243927001953,0.0,45.58109943565054,44.95062881689726,45.157501284069184,26255100,0.0,0.0
2025-12-11 00:00:00-05:00,45.27571487426758,0.0,45.56139805586556,45.15750256936205,45.21661060076552,25827200,0.0,0.0
2025-12-12 00:00:00-05:00,44.83241271972656,0.0,45.55154726140699,44.71420041828513,45.36437371306497,33161200,0.0,0.0
2025-12-15 00:00:00-05:00,44.51717758178711,0.0,44.93092627527498,44.152687458832105,44.93092627527498,27521600,0.0,0.0
2025-12-16 00:00:00-05:00,43.15772247314453,0.0,44.18223525204308,43.11831712375202,44.16253633524777,49312400,0.0,0.0
2025-12-17 00:00:00-05:00,44.11328125,0.0,44.21179463125377,43.40400369447914,43.47296118240615,43375300,0.0,0.0
2025-12-18 00:00:00-05:00,43.47296142578125,0.0,44.044324008646754,43.32519323202397,43.98521973746486,29920200,0.0,0.0
2025-12-19 00:00:00-05:00,43.47296142578125,0.0,43.867003679298534,43.374448043975974,43.59117372604631,31959600,0.0,0.0
2025-12-22 00:00:00-05:00,43.92301940917969,0.373,44.2012044267167,43.80379942448381,43.85347410227918,23707400,0.0,0.0
2025-12-23 00:00:00-05:00,44.21113586425781,0.0,44.260810539826196,43.93295464912701,44.08197867583216,19137500,0.0,0.0
2025-12-24 00:00:00-05:00,44.08198165893555,0.0,44.27075074477847,44.02237356019363,44.1316563378655,11293900,0.0,0.0
2025-12-26 00:00:00-05:00,43.9130859375,0.0,44.15152590660888,43.704450017045986,44.03230592205444,17884500,0.0,0.0
2025-12-29 00:00:00-05:00,44.33035659790039,0.0,44.44958036921491,44.002500701622665,44.22107003582953,31352100,0.0,0.0
2025-12-30 00:00:00-05:00,44.66815185546875,0.0,44.797309052314645,44.50919060932575,44.50919060932575,18654700,0.0,0.0
2025-12-31 00:00:00-05:00,44.41977310180664,0.0,44.727762163421666,44.280682490088545,44.63834622875504,16965900,0.0,0.0
