Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains
2025-11-20 00:00:00-05:00,,,,,,0,0.2,0.0
2025-11-21 00:00:00-05:00,76.81163787841797,0.0,80.58385386021963,74.05763241441778,77.85893885700443,97300400,0.0,0.0
2025-11-24 00:00:00-05:00,70.94482421875,0.0,74.86249233223678,70.36298543507947,74.82370998515371,56920200,0.0,0.0
2025-11-25 00:00:00-05:00,69.66478729248047,0.0,73.71822335855369,69.17992655442572,71.55574860992662,56664100,0.0,0.0
2025-11-26 00:00:00-05:00,67.8514175415039,0.0,69.19932989428469,67.21139777195366,68.4817380240763,41525600,0.0,0.0
2025-11-28 00:00:00-05:00,66.33865356445312,0.0,67.57989594184141,66.29986381536122,67.33746555880813,14389800,0.0,0.0
2025-12-01 00:00:00-05:00,67.00775146484375,0.0,68.50112340235451,66.27076108305157,68.13263191065222,35882800,0.0,0.0
2025-12-02 00:00:00-05:00,65.4561996459961,0.0,66.90108257404063,64.88406752624238,66.28046142111998,37882000,0.0,0.0
2025-12-03 00:00:00-05:00,65.00043487548828,0.0,66.7362373528223,64.78709494889921,66.23198539774766,37473500,0.0,0.0
2025-12-04 00:00:00-05:00,65.22347259521484,0.0,66.28046551842795,64.59315211701828,64.61254329245114,33360100,0.0,0.0
2025-12-05 00:00:00-05:00,64.4767837524414,0.0,65.04892331378821,63.41009152770653,64.84528267620696,38973900,0.0,0.0
2025-12-08 00:00:00-05:00,64.90345764160156,0.0,65.69862894320747,63.48766519720021,64.00161638747886,33707700,0.0,0.0
2025-12-09 00:00:00-05:00,64.67073059082031,0.0,65.75681395916784,64.41860092385903,65.33014152091191,28086600,0.0,0.0
2025-12-10 00:00:00-05:00,63.92404556274414,0.0,65.96045942606628,63.41979359024469,65.08771591206293,58536100,0.0,0.0
2025-12-11 00:00:00-05:00,64.55435943603516,0.0,66.95927199184086,64.49617851399067,65.10710039062124,45512400,0.0,0.0
2025-12-12 00:00:00-05:00,68.36536407470703,0.0,69.05386543502875,65.27195019802699,65.73741976191134,55697900,0.0,0.0
2025-12-15 00:00:00-05:00,69.42235565185547,0.0,69.81994500100389,66.79441138754086,66.79441138754086,43859900,0.0,0.0
2025-12-16 00:00:00-05:00,69.01507568359375,0.0,70.66360663211988,68.41385310333486,70.217535640887,48792800,0.0,0.0
2025-12-17 00:00:00-05:00,72.86487579345703,0.0,72.91336482972562,68.39445891017844,68.59809954540778,51019500,0.0,0.0
2025-12-18 00:00:00-05:00,69.74236297607422,0.0,70.5278423597149,68.34596915766684,69.50963190607088,59184500,0.0,0.0
2025-12-19 00:00:00-05:00,67.02715301513672,0.0,68.85992606569545,66.8913925964574,68.84052749251957,32157600,0.0,0.0
2025-12-22 00:00:00-05:00,66.14470672607422,0.0,66.6101763302093,65.33983605558458,65.44650601906578,25375600,0.0,0.0
2025-12-23 00:00:00-05:00,65.20407104492188,0.0,66.61986353531353,65.14589012289099,66.493802404784,18866500,0.0,0.0
2025-12-24 00:00:00-05:00,64.69422149658203,1.506,65.41833226636196,64.6049431082635,65.32906144593257,10762000,0.0,0.0
2025-12-26 00:00:00-05:00,64.80333709716797,0.0,65.0414001927221,64.28752489426313,64.57518793667364,11011700,0.0,0.0
2025-12-29 00:00:00-05:00,65.76551818847656,0.0,66.43011509251623,65.17034910103098,66.0035812827212,19643900,0.0,0.0
2025-12-30 00:00:00-05:00,66.24163818359375,0.0,66.32099506355213,65.37865670968432,66.11268892957784,16168500,0.0,0.0
2025-12-31 00:00:00-05:00,67.9477767944336,0.0,68.02713367851608,66.13252780246412,66.24164162610529,19400200,0.0,0.0
2026-01-02 00:00:00-05:00,68.41398620605469,0.0,69.4158460145683,65.20010821219671,66.11268963782857,37902400,0.0,0.0
2026-01-05 00:00:00-05:00,66.81697082519531,0.0,67.23358313438139,65.86471087510311,66.39043701306022,32142800,0.0,0.0
2026-01-06 00:00:00-05:00,65.0810775756836,0.0,66.66817746665389,64.88269292727077,66.45987131545365,35013700,0.0,0.0
2026-01-07 00:00:00-05:00,64.89260864257812,0.0,65.37866390993678,63.6923640806051,65.22987163560023,35817500,0.0,0.0
2026-01-08 00:00:00-05:00,66.05316925048828,0.0,66.87647987430454,65.13067387590694,65.2497016311361,35295900,0.0,0.0
2026-01-09 00:00:00-05:00,64.14865112304688,0.0,66.57890461540211,63.75187427042877,65.84486478929746,42801200,0.0,0.0
2026-01-12 00:00:00-05:00,63.98994445800781,0.0,65.50760890795272,63.5138107247462,65.49768740553984,31377100,0.0,0.0
2026-01-13 00:00:00-05:00,64.32720184326172,0.0,65.09099862691986,63.33526347230043,64.01970336998826,40141900,0.0,0.0
2026-01-14 00:00:00-05:00,66.40035247802734,0.0,67.94777381022936,65.21002197273538,65.5671203675341,50152000,0.0,0.0
2026-01-15 00:00:00-05:00,65.72583770751953,0.0,66.02341467412917,63.96018864147945,64.17840872317089,41135500,0.0,0.0
2026-01-16 00:00:00-05:00,66.04325866699219,0.0,66.73761250068796,64.46607271918438,64.63470799412981,34516400,0.0,0.0
2026-01-20 00:00:00-05:00,70.19947052001953,0.0,70.52681197698632,67.98745233772836,69.4158459187553,48533000,0.0,0.0
2026-01-21 00:00:00-05:00,67.42205047607422,0.0,70.29867318825603,65.95397839657068,69.74318256925764,65272600,0.0,0.0
2026-01-22 00:00:00-05:00,65.93414306640625,0.0,66.91615990989152,65.39849545144456,65.42825239096094,42429200,0.0,0.0
2026-01-23 00:00:00-05:00,65.378662109375,0.0,66.68802046527513,64.53550843398533,66.34083597875504,40892600,0.0,0.0
2026-01-26 00:00:00-05:00,64.54542541503906,0.0,65.61672060424114,63.89075006689693,65.28937914622573,33951800,0.0,0.0
2026-01-27 00:00:00-05:00,62.8194580078125,0.0,63.99985950728045,62.54171269458138,63.52373333361462,31578500,0.0,0.0
2026-01-28 00:00:00-05:00,62.283809661865234,0.0,62.65082579043015,61.22243593421802,61.559695123261164,45293900,0.0,0.0
2026-01-29 00:00:00-05:00,63.36502456665039,0.0,66.65825589081871,62.115180092929386,62.402843130335214,77620900,0.0,0.0
2026-01-30 00:00:00-05:00,65.72583770751953,0.0,66.50946991833636,63.801474871643045,64.58510708245987,81551000,0.0,0.0
2026-02-02 00:00:00-05:00,64.38671875,0.0,66.75745068394062,63.64276502425574,66.74752918192188,46862600,0.0,0.0
2026-02-03 00:00:00-05:00,67.4121322631836,0.0,69.09843207159321,63.6229279055919,63.77172017808236,56719700,0.0,0.0
2026-02-04 00:00:00-05:00,70.9136734008789,0.0,72.6694085896621,67.88826585131095,67.9081012892449,81393000,0.0,0.0
2026-02-05 00:00:00-05:00,73.97876739501953,0.0,74.81199201512946,71.29061524982289,72.92730754902304,79551300,0.0,0.0
2026-02-06 00:00:00-05:00,69.42576599121094,0.0,73.47287645002042,68.79092602526703,72.94715031271274,62455700,0.0,0.0
2026-02-09 00:00:00-05:00,67.85850524902344,0.0,71.01286189468576,67.13438693333154,70.16971582203388,45536800,0.0,0.0
2026-02-10 00:00:00-05:00,68.8206787109375,0.0,68.95954947190813,66.9955158136727,67.55099885755521,40834900,0.0,0.0
2026-02-11 00:00:00-05:00,68.32471466064453,0.0,70.12012832113867,66.79712860770931,67.17407004532714,55861800,0.0,0.0
2026-02-12 00:00:00-05:00,72.51068878173828,0.0,72.8380302395836,67.4022049833332,67.7791463837207,61833000,0.0,0.0
2026-02-13 00:00:00-05:00,72.1436767578125,0.0,74.13746731594708,70.48713402526475,72.66940285228247,78110800,0.0,0.0
2026-02-17 00:00:00-05:00,72.37181854248047,0.0,75.24844116909027,71.42948017053926,73.4431137387995,71549400,0.0,0.0
2026-02-18 00:00:00-05:00,70.82440185546875,0.0,72.59997246406343,69.35632972299246,72.11391720891528,55758200,0.0,0.0
2026-02-19 00:00:00-05:00,71.62786865234375,0.0,72.59005008026287,70.81447949321743,71.86593174167875,50295400,0.0,0.0
2026-02-20 00:00:00-05:00,69.80270385742188,0.0,73.21496660805228,69.26705624454577,72.9173896461582,75740300,0.0,0.0
2026-02-23 00:00:00-05:00,72.37181854248047,0.0,73.18520765793261,70.10027889335333,70.5664911121897,54439400,0.0,0.0
2026-02-24 00:00:00-05:00,70.09037017822266,0.0,73.01658539773584,69.68367180626824,72.06432545272929,45294000,0.0,0.0
2026-02-25 00:00:00-05:00,67.09471130371094,0.0,69.01907417936417,67.00544048224954,68.98931723887704,40385600,0.0,0.0
2026-02-26 00:00:00-05:00,69.50511932373047,0.0,71.24101142229306,67.44188575600272,67.451807258432,57715800,0.0,0.0
2026-02-27 00:00:00-05:00,70.2788314819336,0.0,72.01472361661453,69.93165456857523,71.74690358856355,57208800,0.0,0.0
2026-03-02 00:00:00-05:00,70.02092742919922,0.0,73.52247630851136,69.37617352898228,73.20505632592064,68259800,0.0,0.0
2026-03-03 00:00:00-05:00,72.28254699707031,0.0,75.6352957429404,71.46915788982899,74.08787440913707,94170600,0.0,0.0
2026-03-04 00:00:00-05:00,69.05875396728516,0.0,71.64771379052478,68.25527871904188,71.40964312621375,63022100,0.0,0.0
2026-03-05 00:00:00-05:00,69.69358825683594,0.0,71.91552796744183,68.3643869770321,70.13995747223696,79927100,0.0,0.0
2026-03-06 00:00:00-05:00,72.86779022216797,0.0,73.35383789425426,70.75496426286762,72.67931951410044,59856700,0.0,0.0
2026-03-09 00:00:00-04:00,70.03084564208984,0.0,75.99239721443534,69.43568414867897,74.95085892504956,77827900,0.0,0.0
2026-03-10 00:00:00-04:00,70.02092742919922,0.0,70.83432417547037,68.1263290365797,70.01101349416372,64533300,0.0,0.0
2026-03-11 00:00:00-04:00,70.0804443359375,0.0,70.99302578074214,68.44374458234708,69.63406754792801,54975600,0.0,0.0
2026-03-12 00:00:00-04:00,73.73078155517578,0.0,73.78037393341094,71.3302924933837,71.81634018026806,54968800,0.0,0.0
2026-03-13 00:00:00-04:00,75.12940979003906,0.0,75.53610815305508,71.45924085966267,72.87771302704603,61870300,0.0,0.0
2026-03-16 00:00:00-04:00,72.61980438232422,0.0,73.08601660925694,71.28068914761438,72.76859664571172,48893200,0.0,0.0
2026-03-17 00:00:00-04:00,71.56835174560547,0.0,72.09407784760499,70.63592729729606,71.62786562345029,40038500,0.0,0.0
2026-03-18 00:00:00-04:00,74.60368347167969,0.0,74.70287579453296,71.66754682146598,72.23295138640766,52923300,0.0,0.0
2026-03-19 00:00:00-04:00,75.29804229736328,0.0,77.55966047993658,74.27633945996882,76.65699296663662,66223900,0.0,0.0
2026-03-20 00:00:00-04:00,79.6030502319336,0.0,80.93224394901415,76.14118761188391,76.15110154621046,57151900,0.0,0.0
2026-03-23 00:00:00-04:00,76.85538482666016,0.0,77.69853089016384,73.95891916320836,75.8733604350618,69991600,0.0,0.0
2026-03-24 00:00:00-04:00,78.50199890136719,0.0,79.25587415185404,76.92482058783547,78.15482199913275,57159200,0.0,0.0
2026-03-25 00:00:00-04:00,76.95999908447266,0.638,77.80000305175781,75.51000213623047,76.43000030517578,54149200,0.0,0.0
2026-03-26 00:00:00-04:00,82.5,0.0,82.62000274658203,78.25,79.0199966430664,53752500,0.0,0.0
2026-03-27 00:00:00-04:00,87.41999816894531,0.0,87.86000061035156,83.77999877929688,83.87000274658203,60210400,0.0,0.0
2026-03-30 00:00:00-04:00,89.41999816894531,0.0,90.72000122070312,84.88999938964844,85.2699966430664,63811000,0.0,0.0
2026-03-31 00:00:00-04:00,80.48999786376953,0.0,86.66000366210938,79.73999786376953,86.62000274658203,90124800,0.0,0.0
2026-04-01 00:00:00-04:00,77.44999694824219,0.0,79.06999969482422,76.02999877929688,78.62000274658203,55417000,0.0,0.0
2026-04-02 00:00:00-04:00,77.29000091552734,0.0,82.5,76.93000030517578,81.69999694824219,71844000,0.0,0.0
2026-04-06 00:00:00-04:00,75.91999816894531,0.0,77.44999694824219,75.0999984741211,76.8499984741211,40289600,0.0,0.0
2026-04-07 00:00:00-04:00,75.91000366210938,0.0,79.87999725341797,75.79000091552734,77.08000183105469,68143900,0.0,0.0
2026-04-08 00:00:00-04:00,69.19999694824219,0.0,70.7300033569336,67.75,68.20999908447266,61640500,0.0,0.0
2026-04-09 00:00:00-04:00,67.86000061035156,0.0,70.30000305175781,67.72000122070312,69.31999969482422,49074900,0.0,0.0
2026-04-10 00:00:00-04:00,67.62000274658203,0.0,68.12999725341797,66.75,67.37999725341797,43204600,0.0,0.0
2026-04-13 00:00:00-04:00,65.56999969482422,0.0,68.62999725341797,65.5,68.19999694824219,48930300,0.0,0.0
2026-04-14 00:00:00-04:00,62.02000045776367,0.0,64.68000030517578,62.02000045776367,64.66999816894531,48186000,0.0,0.0
2026-04-15 00:00:00-04:00,59.439998626708984,0.0,62.150001525878906,59.349998474121094,61.880001068115234,56491900,0.0,0.0
2026-04-16 00:00:00-04:00,58.61000061035156,0.0,60.060001373291016,58.11000061035156,58.95000076293945,54954400,0.0,0.0
