Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains
2026-03-06 00:00:00-05:00,137.1195068359375,0.0,139.6563612031227,136.62012773497798,137.64886270360807,19677200,0.0,0.0
2026-03-09 00:00:00-04:00,139.58644104003906,0.0,140.03589442350346,135.29179295670102,135.8011541541624,22760900,0.0,0.0
2026-03-10 00:00:00-04:00,139.58644104003906,0.0,141.214421788554,138.8473697229195,139.66634352510295,24338500,0.0,0.0
2026-03-11 00:00:00-04:00,140.25559997558594,0.0,141.41416308951173,139.34674163950964,140.40542284229562,14009200,0.0,0.0
2026-03-12 00:00:00-04:00,137.6688232421875,0.0,139.5764550147994,137.47905675048344,139.0970553577536,32372800,0.0,0.0
2026-03-13 00:00:00-04:00,136.630126953125,0.0,139.53651701831845,136.35047587192162,138.27807191306223,15701800,0.0,0.0
2026-03-16 00:00:00-04:00,138.607666015625,0.0,139.90605476329964,138.34799436202653,138.54774296016697,16626400,0.0,0.0
2026-03-17 00:00:00-04:00,139.36671447753906,0.0,140.09581894645243,138.75747135739883,139.2169068413738,12034600,0.0,0.0
2026-03-18 00:00:00-04:00,137.78868103027344,0.0,139.8960613356137,137.75870426513143,139.1369953883875,12634500,0.0,0.0
2026-03-19 00:00:00-04:00,138.25808715820312,0.0,138.99717369569254,135.2718099617967,135.83111210266853,18087900,0.0,0.0
2026-03-20 00:00:00-04:00,135.1219940185547,0.0,137.8086560914018,134.15321255763294,137.8086560914018,27251800,0.0,0.0
2026-03-23 00:00:00-04:00,136.9499969482422,0.168,139.1999969482422,136.22000122070312,137.5,21818500,0.0,0.0
2026-03-24 00:00:00-04:00,136.14999389648438,0.0,136.9199981689453,134.8699951171875,136.0500030517578,16843900,0.0,0.0
2026-03-25 00:00:00-04:00,136.75999450683594,0.0,138.0,136.27999877929688,137.2899932861328,13872400,0.0,0.0
2026-03-26 00:00:00-04:00,132.5,0.0,135.52000427246094,132.4199981689453,135.17999267578125,15434600,0.0,0.0
2026-03-27 00:00:00-04:00,129.9199981689453,0.0,132.0500030517578,129.5800018310547,131.52999877929688,15895200,0.0,0.0
2026-03-30 00:00:00-04:00,127.5,0.0,131.5500030517578,126.68000030517578,131.27000427246094,18830000,0.0,0.0
2026-03-31 00:00:00-04:00,132.89999389648438,0.0,133.22000122070312,128.97999572753906,129.14999389648438,19405300,0.0,0.0
2026-04-01 00:00:00-04:00,134.91000366210938,0.0,136.0500030517578,133.75999450683594,134.1199951171875,17050100,0.0,0.0
2026-04-02 00:00:00-04:00,135.99000549316406,0.0,136.0399932861328,131.35000610351562,131.91000366210938,12266200,0.0,0.0
2026-04-06 00:00:00-04:00,136.77999877929688,0.0,137.25,135.7100067138672,136.47999572753906,10147600,0.0,0.0
2026-04-07 00:00:00-04:00,137.42999267578125,0.0,137.49000549316406,134.11000061035156,136.1699981689453,8585500,0.0,0.0
2026-04-08 00:00:00-04:00,141.69000244140625,0.0,143.55999755859375,140.74000549316406,143.1300048828125,13359000,0.0,0.0
2026-04-09 00:00:00-04:00,142.07000732421875,0.0,142.19000244140625,140.35000610351562,141.75999450683594,8235100,0.0,0.0
2026-04-10 00:00:00-04:00,142.6199951171875,0.0,143.55999755859375,141.9199981689453,142.5,9310100,0.0,0.0
2026-04-13 00:00:00-04:00,145.61000061035156,0.0,145.6699981689453,142.1300048828125,142.3300018310547,10407700,0.0,0.0
2026-04-14 00:00:00-04:00,147.94000244140625,0.0,147.94000244140625,146.0800018310547,146.89999389648438,10183300,0.0,0.0
2026-04-15 00:00:00-04:00,150.3000030517578,0.0,150.3699951171875,147.9600067138672,148.27000427246094,10622500,0.0,0.0
2026-04-16 00:00:00-04:00,152.02000427246094,0.0,152.17999267578125,149.75,150.99000549316406,11778000,0.0,0.0
2026-04-17 00:00:00-04:00,154.35000610351562,0.0,154.80999755859375,153.50999450683594,154.05999755859375,10630400,0.0,0.0
2026-04-20 00:00:00-04:00,154.55999755859375,0.0,154.75,153.0399932861328,154.3000030517578,8131600,0.0,0.0
2026-04-21 00:00:00-04:00,154.69000244140625,0.0,156.07000732421875,154.14999389648438,155.0,12657300,0.0,0.0
2026-04-22 00:00:00-04:00,158.08999633789062,0.0,158.16000366210938,155.52000427246094,156.22000122070312,13830400,0.0,0.0
2026-04-23 00:00:00-04:00,155.83999633789062,0.0,157.8000030517578,153.9499969482422,156.77000427246094,12151400,0.0,0.0
2026-04-24 00:00:00-04:00,160.22000122070312,0.0,160.39999389648438,157.60000610351562,158.42999267578125,11059800,0.0,0.0
2026-04-27 00:00:00-04:00,160.57000732421875,0.0,160.6199951171875,158.80999755859375,160.02000427246094,8963900,0.0,0.0
2026-04-28 00:00:00-04:00,157.85000610351562,0.0,158.63999938964844,156.16000366210938,157.11000061035156,9253000,0.0,0.0
2026-04-29 00:00:00-04:00,159.11000061035156,0.0,159.14999389648438,157.75,158.8300018310547,7506900,0.0,0.0
2026-04-30 00:00:00-04:00,159.5,0.0,159.8000030517578,156.8800048828125,159.64999389648438,9276400,0.0,0.0
2026-05-01 00:00:00-04:00,161.8699951171875,0.0,162.2899932861328,160.13999938964844,160.38999938964844,10161800,0.0,0.0
2026-05-04 00:00:00-04:00,162.0500030517578,0.0,163.24000549316406,160.8800048828125,162.7100067138672,10740000,0.0,0.0
2026-05-05 00:00:00-04:00,165.6300048828125,0.0,166.02000427246094,163.52000427246094,163.8699951171875,9813500,0.0,0.0
2026-05-06 00:00:00-04:00,170.02999877929688,0.0,170.0800018310547,166.83999633789062,167.8800048828125,11304700,0.0,0.0
2026-05-07 00:00:00-04:00,169.69000244140625,0.0,171.9499969482422,168.6999969482422,170.25999450683594,11031500,0.0,0.0
2026-05-08 00:00:00-04:00,175.52000427246094,0.0,175.60000610351562,171.3000030517578,171.58999633789062,11222200,0.0,0.0
2026-05-11 00:00:00-04:00,177.8800048828125,0.0,178.3000030517578,175.8699951171875,176.14999389648438,10461800,0.0,0.0
2026-05-12 00:00:00-04:00,175.1999969482422,0.0,176.99000549316406,171.1999969482422,176.14999389648438,15950700,0.0,0.0
2026-05-13 00:00:00-04:00,176.85000610351562,0.0,177.74000549316406,174.25999450683594,177.27000427246094,9817900,0.0,0.0
2026-05-14 00:00:00-04:00,179.5,0.0,180.22000122070312,176.8699951171875,177.36000061035156,11424900,0.0,0.0
2026-05-15 00:00:00-04:00,176.25999450683594,0.0,178.6999969482422,174.6300048828125,176.2100067138672,14519000,0.0,0.0
2026-05-18 00:00:00-04:00,174.36000061035156,0.0,177.85000610351562,171.91000366210938,177.6199951171875,19162600,0.0,0.0
2026-05-19 00:00:00-04:00,173.24000549316406,0.0,175.17999267578125,170.8300018310547,172.67999267578125,15751400,0.0,0.0
2026-05-20 00:00:00-04:00,177.13999938964844,0.0,177.25,173.9499969482422,174.66000366210938,12630300,0.0,0.0
2026-05-21 00:00:00-04:00,178.60000610351562,0.0,178.97999572753906,175.8300018310547,175.8300018310547,10873200,0.0,0.0
2026-05-22 00:00:00-04:00,180.38999938964844,0.0,181.72999572753906,179.55999755859375,180.02999877929688,10739900,0.0,0.0
2026-05-26 00:00:00-04:00,185.13999938964844,0.0,186.0,182.58999633789062,183.1999969482422,12500300,0.0,0.0
2026-05-27 00:00:00-04:00,184.42999267578125,0.0,186.27000427246094,182.5399932861328,186.17999267578125,12297400,0.0,0.0
2026-05-28 00:00:00-04:00,186.85000610351562,0.0,187.5800018310547,183.7899932861328,184.8300018310547,11167600,0.0,0.0
2026-05-29 00:00:00-04:00,191.02000427246094,0.0,191.6300048828125,189.1999969482422,189.3300018310547,15031700,0.0,0.0
2026-06-01 00:00:00-04:00,195.75999450683594,0.0,196.5,191.14999389648438,192.32000732421875,18968800,0.0,0.0
2026-06-02 00:00:00-04:00,198.2100067138672,0.0,198.3800048828125,195.75,196.4499969482422,10175200,0.0,0.0
2026-06-03 00:00:00-04:00,196.22999572753906,0.0,198.72999572753906,194.52999877929688,198.3699951171875,11582100,0.0,0.0
2026-06-04 00:00:00-04:00,193.1699981689453,0.0,194.74000549316406,189.69000244140625,191.52000427246094,13142600,0.0,0.0
2026-06-05 00:00:00-04:00,180.3000030517578,0.0,189.22000122070312,179.8000030517578,188.88999938964844,26795100,0.0,0.0
