Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2026-03-23 00:00:00-04:00,,,,,0,0.271,0.0,0.0
2026-03-24 00:00:00-04:00,39.606632232666016,40.039167933707034,39.537819820000294,39.73442457047651,9942800,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,39.586971282958984,39.89171464830909,39.41002400630347,39.77374729720857,9903600,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,39.606632232666016,39.9113718459013,39.35104005705455,39.508326107432666,14478400,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,39.33137893676758,39.76391838895591,39.26256652391857,39.53781992530985,6122400,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,39.527984619140625,40.05882640897616,39.360869842708134,39.773744290361336,12617000,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,40.137474060058594,40.44221367330237,39.67052840267647,39.99984548472807,13395200,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,40.255435943603516,40.42746696793614,40.05882745151119,40.17679104676856,11565600,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,40.90424346923828,40.982884620166935,40.009678346202584,40.196454360904006,7354700,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,41.05169677734375,41.15983164044183,40.70271846916056,40.81576957603453,5149600,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,41.01237487792969,41.16474467313934,40.65356411018394,40.88457879969209,5421400,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,41.72016525268555,41.79389391256213,41.40559313720782,41.59237290889457,5836500,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,42.005245208740234,42.37880098259382,41.51372583524691,41.572709510064385,5202000,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,42.09371566772461,42.23134048191228,41.8921946898055,42.044564484085434,4989700,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,42.29032897949219,42.30507396126751,41.828299550556856,41.93643441690303,4079300,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,42.69337463378906,42.737609579013956,42.12812658372255,42.241177693733995,4873600,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,42.673709869384766,42.68845484990366,42.39846023304529,42.60981370380454,3029500,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,43.06692886352539,43.08659008846822,42.73269553948771,42.79167546432098,4316700,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,43.725563049316406,43.80420794913302,43.13574130067264,43.18489248806042,3840300,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,43.882850646972656,43.8926831347942,43.57024353416589,43.64692343919064,3628800,0.0,0.0,0.0
2026-04-21 00:00:00-04:00,43.037437438964844,43.88776765046816,43.00794747498054,43.82387147850368,5080900,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,42.722862243652344,43.39132887907954,42.56557619708095,43.165230421507864,5116300,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,43.21438217163086,43.263533358701466,42.762185250589,42.909642561796005,4159300,0.0,0.0,0.0
2026-04-24 00:00:00-04:00,43.08658981323242,43.43065187254605,43.05709610100897,43.25370459918613,3581000,0.0,0.0,0.0
2026-04-27 00:00:00-04:00,42.75235366821289,43.22421178268218,42.69336999765612,42.91946844313131,4082400,0.0,0.0,0.0
2026-04-28 00:00:00-04:00,43.16522979736328,43.20455224593634,42.590153049463964,43.00794375306616,6136400,0.0,0.0,0.0
2026-04-29 00:00:00-04:00,42.899810791015625,43.28319530656395,42.74252473976515,43.00794565437444,9108500,0.0,0.0,0.0
2026-04-30 00:00:00-04:00,43.64692306518555,43.72064797323859,42.76218666859578,42.80150911955429,7471300,0.0,0.0,0.0
2026-05-01 00:00:00-04:00,43.568275451660156,43.81895137342487,43.42081814474089,43.735393982835,7212400,0.0,0.0,0.0
2026-05-04 00:00:00-04:00,43.33234786987305,43.68623865329723,43.15540060316342,43.41098901619118,4220400,0.0,0.0,0.0
2026-05-05 00:00:00-04:00,43.42082214355469,43.519128273886004,43.10625002648535,43.37167095338675,5810800,0.0,0.0,0.0
2026-05-06 00:00:00-04:00,43.98115539550781,44.14827018327802,43.66166705124657,43.68624077003883,5308700,0.0,0.0,0.0
2026-05-07 00:00:00-04:00,43.64692306518555,43.9811563983422,43.425737091040446,43.80912161289757,6956200,0.0,0.0,0.0
2026-05-08 00:00:00-04:00,43.6567497253418,43.961493080774765,43.63217225716352,43.76488458533398,3267100,0.0,0.0,0.0
2026-05-11 00:00:00-04:00,43.81403732299805,44.04996827587951,43.63709004583577,43.63709004583577,4172300,0.0,0.0,0.0
2026-05-12 00:00:00-04:00,43.82386779785156,43.93199890671085,43.52404068920804,43.76488412484141,5022400,0.0,0.0,0.0
2026-05-13 00:00:00-04:00,43.46014404296875,43.66658128904593,43.189810625485414,43.479805268784965,5242500,0.0,0.0,0.0
2026-05-14 00:00:00-04:00,43.16522979736328,43.63217168668425,43.12590734879023,43.57810800739017,4745800,0.0,0.0,0.0
2026-05-15 00:00:00-04:00,42.49676513671875,43.096419380203955,42.43778146113167,43.06692941740805,4936600,0.0,0.0,0.0
2026-05-18 00:00:00-04:00,43.0079460144043,43.04235222121601,42.55574908202315,42.55574908202315,6060900,0.0,0.0,0.0
2026-05-19 00:00:00-04:00,43.19472122192383,43.288111102949436,42.77201426043294,42.97353900369974,4328300,0.0,0.0,0.0
2026-05-20 00:00:00-04:00,43.676414489746094,43.696075715883175,43.11608266982326,43.11608266982326,3861400,0.0,0.0,0.0
2026-05-21 00:00:00-04:00,43.74522399902344,43.78454644868433,43.238959647123856,43.51912553846611,3567800,0.0,0.0,0.0
2026-05-22 00:00:00-04:00,43.80420684814453,44.05979526613407,43.528953455699885,43.87301925875691,3829700,0.0,0.0,0.0
2026-05-26 00:00:00-04:00,43.95166015625,44.14335240614904,43.794374111461174,44.010643829293976,4320200,0.0,0.0,0.0
2026-05-27 00:00:00-04:00,43.87302017211914,44.22199847605995,43.84352645981759,43.981155033902674,3436100,0.0,0.0,0.0
2026-05-28 00:00:00-04:00,43.6567497253418,43.99589928622727,43.553531108984295,43.77471332260821,3274000,0.0,0.0,0.0
2026-05-29 00:00:00-04:00,43.243873596191406,43.597764374375416,43.081671312443525,43.558445676796076,6642300,0.0,0.0,0.0
