Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2026-03-24 00:00:00-04:00,,,,,0,0.946,0.0,0.0
2026-03-25 00:00:00-04:00,87.07254028320312,87.79616561737286,86.66612637652224,87.56817179454943,5061200,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,86.95359802246094,87.72678200979749,86.53726934662387,86.89412465812337,6108000,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,86.23988342285156,87.22123170285566,86.08127770828212,86.76525161757358,4435200,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,86.56700134277344,87.74659919379145,86.27953415947454,87.14193570937124,5474800,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,87.9250259399414,88.64865126466474,86.88420431734336,87.69703968283085,4928400,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,88.24223327636719,88.57926664558158,87.77634599613124,87.92502940326139,4412000,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,89.44166564941406,89.54079043889689,87.66730393554586,88.1133692695869,3288900,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,89.57052612304688,89.82825662302444,88.94603314978922,89.17401940678982,2537600,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,89.69938659667969,90.01659045361943,88.87664405578805,89.28305795245936,3184800,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,91.31515502929688,91.41427982190224,90.74022064435408,91.09707594792292,5049600,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,91.9693832397461,92.75248194545654,90.8690806651296,90.91864684200799,3845600,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,92.16764068603516,92.46501506006794,91.76121920996584,91.9792982885653,2568500,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,92.51457977294922,92.56413838646863,91.56296817817851,91.89007922816394,2036000,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,93.39680480957031,93.49592960099189,92.22711412022738,92.38571227395454,1921100,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,93.46619415283203,93.51575276782818,92.85160833753183,93.1489902784564,2758800,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,94.3285903930664,94.38806375279083,93.5553989029665,93.69417511748114,2005200,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,95.83531188964844,95.96417336344636,94.556581648779,94.66562118919913,2584300,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,96.1822509765625,96.1822509765625,95.48836987787466,95.6568827785936,2246600,0.0,0.0,0.0
2026-04-21 00:00:00-04:00,94.47727966308594,96.2119900150483,94.3385034399479,96.11286522176927,3236100,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,93.69417572021484,95.17116303992229,93.30758375404619,94.76474157856028,2708600,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,94.65570831298828,94.72509642528809,93.68427474079101,94.03121530229004,3437500,0.0,0.0,0.0
