Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2026-01-26 00:00:00-05:00,136.33999633789062,0.0,136.6300048828125,133.27000427246094,134.5500030517578,17489700,0.0
2026-01-27 00:00:00-05:00,131.8000030517578,0.0,136.02999877929688,130.86000061035156,135.8300018310547,11804200,0.0
2026-01-28 00:00:00-05:00,129.6199951171875,0.0,133.6699981689453,129.13999938964844,132.27000427246094,21254100,0.0
2026-01-29 00:00:00-05:00,116.7300033569336,0.0,118.95999908447266,113.12999725341797,118.52999877929688,55125100,0.0
2026-01-30 00:00:00-05:00,117.01000213623047,0.0,118.83000183105469,115.88999938964844,117.54000091552734,28053900,0.0
2026-02-02 00:00:00-05:00,118.0,0.0,121.66999816894531,116.3499984741211,118.80000305175781,18889100,0.0
2026-02-03 00:00:00-05:00,109.7699966430664,0.0,115.88999938964844,108.0999984741211,115.0199966430664,34729600,0.0
2026-02-04 00:00:00-05:00,111.06999969482422,0.0,111.1500015258789,105.25,107.19000244140625,36718100,0.0
2026-02-05 00:00:00-05:00,102.62999725341797,0.0,112.08999633789062,101.7300033569336,109.26000213623047,36178800,0.0
2026-02-06 00:00:00-05:00,100.73999786376953,0.0,104.0,98.94000244140625,101.68000030517578,34727000,0.0
2026-02-09 00:00:00-05:00,103.87000274658203,0.0,104.25,98.0,100.0,23127400,0.0
2026-02-10 00:00:00-05:00,106.4800033569336,0.0,108.9800033569336,104.9000015258789,104.98999786376953,21869600,0.0
2026-02-11 00:00:00-05:00,100.58000183105469,0.0,105.94000244140625,99.41999816894531,105.58000183105469,26076000,0.0
2026-02-12 00:00:00-05:00,103.29000091552734,0.0,103.70999908447266,99.2699966430664,101.91999816894531,27213100,0.0
2026-02-13 00:00:00-05:00,107.08000183105469,0.0,107.69000244140625,104.58999633789062,105.1500015258789,22771200,0.0
2026-02-17 00:00:00-05:00,105.91000366210938,0.0,110.8499984741211,103.87999725341797,109.55999755859375,27343000,0.0
2026-02-18 00:00:00-05:00,107.80999755859375,0.0,108.26000213623047,103.4000015258789,105.93000030517578,18138700,0.0
2026-02-19 00:00:00-05:00,107.37000274658203,0.0,109.22000122070312,106.19000244140625,108.06999969482422,13224700,0.0
2026-02-20 00:00:00-05:00,104.2699966430664,0.0,107.80000305175781,103.81999969482422,106.0,15700300,0.0
2026-02-23 00:00:00-05:00,100.80000305175781,0.0,101.94000244140625,99.18000030517578,101.94000244140625,24200000,0.0
2026-02-24 00:00:00-05:00,102.48999786376953,0.0,105.69999694824219,100.51000213623047,100.95999908447266,18461700,0.0
2026-02-25 00:00:00-05:00,104.2300033569336,0.0,104.7300033569336,100.16000366210938,101.62999725341797,15493100,0.0
2026-02-26 00:00:00-05:00,109.30000305175781,0.0,110.1500015258789,106.56999969482422,107.44999694824219,26565100,0.0
2026-02-27 00:00:00-05:00,108.01000213623047,0.0,108.69999694824219,104.0,105.0,19085200,0.0
2026-03-02 00:00:00-05:00,109.41999816894531,0.0,111.08000183105469,105.0999984741211,105.9800033569336,14780500,0.0
2026-03-03 00:00:00-05:00,113.19000244140625,0.0,114.91999816894531,107.51000213623047,108.0,17606100,0.0
2026-03-04 00:00:00-05:00,113.86000061035156,0.0,115.20999908447266,111.5,112.11000061035156,17432000,0.0
2026-03-05 00:00:00-05:00,120.37999725341797,0.0,122.08000183105469,114.12999725341797,114.7699966430664,26568000,0.0
2026-03-06 00:00:00-05:00,124.33999633789062,0.0,124.66000366210938,120.18000030517578,120.5,25972300,0.0
2026-03-09 00:00:00-04:00,121.93000030517578,0.0,126.66999816894531,121.29000091552734,123.05999755859375,20324700,0.0
2026-03-10 00:00:00-04:00,116.61000061035156,0.0,121.43000030517578,114.66000366210938,120.98999786376953,21872600,0.0
2026-03-11 00:00:00-04:00,115.62999725341797,0.0,118.83000183105469,113.5999984741211,117.4000015258789,14594900,0.0
2026-03-12 00:00:00-04:00,112.97000122070312,0.0,117.20999908447266,112.41999816894531,115.27999877929688,18372100,0.0
2026-03-13 00:00:00-04:00,113.62000274658203,0.0,115.91000366210938,111.70999908447266,112.80999755859375,14846400,0.0
2026-03-16 00:00:00-04:00,114.87999725341797,0.0,117.19999694824219,113.80000305175781,116.9000015258789,12289400,0.0
2026-03-17 00:00:00-04:00,116.72000122070312,0.0,118.98999786376953,114.19999694824219,115.4000015258789,13368500,0.0
2026-03-18 00:00:00-04:00,113.70999908447266,0.0,117.44000244140625,113.52999877929688,115.0,10080100,0.0
2026-03-19 00:00:00-04:00,113.2699966430664,0.0,117.08999633789062,111.94999694824219,114.18000030517578,11361600,0.0
2026-03-20 00:00:00-04:00,110.37999725341797,0.0,112.1500015258789,109.12000274658203,111.30000305175781,18863000,0.0
2026-03-23 00:00:00-04:00,110.94999694824219,0.0,113.25,109.88999938964844,110.76000213623047,12219100,0.0
2026-03-24 00:00:00-04:00,104.6500015258789,0.0,109.25,104.31999969482422,109.13999938964844,17835200,0.0
2026-03-25 00:00:00-04:00,103.05999755859375,0.0,106.87999725341797,101.13999938964844,106.5,14728600,0.0
2026-03-26 00:00:00-04:00,103.63999938964844,0.0,105.83999633789062,100.87999725341797,102.41999816894531,11595300,0.0
2026-03-27 00:00:00-04:00,99.41000366210938,0.0,102.66999816894531,98.33999633789062,102.63999938964844,18109900,0.0
2026-03-30 00:00:00-04:00,104.97000122070312,0.0,105.98999786376953,99.5,100.05999755859375,18685600,0.0
2026-03-31 00:00:00-04:00,104.55000305175781,0.0,106.58000183105469,104.05999755859375,105.54000091552734,16821300,0.0
2026-04-01 00:00:00-04:00,104.04000091552734,0.0,105.9000015258789,102.01000213623047,105.2300033569336,12439700,0.0
2026-04-02 00:00:00-04:00,102.0,0.0,103.41000366210938,98.45999908447266,101.79000091552734,16629900,0.0
2026-04-06 00:00:00-04:00,102.41999816894531,0.0,103.33000183105469,100.4000015258789,102.97000122070312,9141300,0.0
2026-04-07 00:00:00-04:00,100.55000305175781,0.0,103.95999908447266,99.5,102.7699966430664,12008200,0.0
2026-04-08 00:00:00-04:00,97.47000122070312,0.0,105.58000183105469,96.95999908447266,104.76000213623047,19796900,0.0
2026-04-09 00:00:00-04:00,89.80999755859375,0.0,97.16000366210938,88.66000366210938,96.5,42131500,0.0
2026-04-10 00:00:00-04:00,83.0,0.0,88.91000366210938,81.23999786376953,88.91000366210938,58715600,0.0
2026-04-13 00:00:00-04:00,89.05999755859375,0.0,89.23999786376953,84.18000030517578,84.7699966430664,31675400,0.0
2026-04-14 00:00:00-04:00,87.79000091552734,0.0,92.4000015258789,87.12000274658203,90.73999786376953,25132700,0.0
2026-04-15 00:00:00-04:00,94.19000244140625,0.0,94.83000183105469,89.19999694824219,90.19999694824219,25835900,0.0
2026-04-16 00:00:00-04:00,96.44000244140625,0.0,99.38999938964844,95.37000274658203,97.61000061035156,21971800,0.0
2026-04-17 00:00:00-04:00,96.66000366210938,0.0,98.81999969482422,96.12999725341797,97.94999694824219,17754600,0.0
2026-04-20 00:00:00-04:00,99.72000122070312,0.0,100.66999816894531,96.80999755859375,97.44000244140625,20306600,0.0
2026-04-21 00:00:00-04:00,100.13999938964844,0.0,104.5,99.05999755859375,100.3499984741211,24147900,0.0
2026-04-22 00:00:00-04:00,103.06999969482422,0.0,104.30999755859375,101.02999877929688,101.5,35714800,0.0
2026-04-23 00:00:00-04:00,84.77999877929688,0.0,90.0199966430664,83.58000183105469,87.25,84103100,0.0
2026-04-24 00:00:00-04:00,90.16999816894531,0.0,90.38999938964844,84.93000030517578,85.77999877929688,39011800,0.0
2026-04-27 00:00:00-04:00,90.44999694824219,0.0,94.02999877929688,87.80999755859375,89.05999755859375,32789100,0.0
2026-04-28 00:00:00-04:00,90.48999786376953,0.0,93.0,90.12999725341797,91.0999984741211,20990400,0.0
2026-04-29 00:00:00-04:00,88.88999938964844,0.0,89.30000305175781,87.0999984741211,89.05999755859375,18646600,0.0
2026-04-30 00:00:00-04:00,88.30999755859375,0.0,88.70999908447266,85.87999725341797,87.94999694824219,22152200,0.0
2026-05-01 00:00:00-04:00,91.16000366210938,0.0,92.5999984741211,87.87000274658203,90.93000030517578,22911800,0.0
2026-05-04 00:00:00-04:00,91.97000122070312,0.0,95.62000274658203,91.0999984741211,91.2699966430664,21863500,0.0
2026-05-05 00:00:00-04:00,92.01000213623047,0.0,92.88999938964844,89.13999938964844,92.25,22756800,0.0
2026-05-06 00:00:00-04:00,89.05000305175781,0.0,91.68000030517578,88.20999908447266,91.5999984741211,23117900,0.0
2026-05-07 00:00:00-04:00,93.58999633789062,0.0,95.55999755859375,91.88999938964844,92.16999816894531,27960700,0.0
2026-05-08 00:00:00-04:00,91.18000030517578,0.0,91.8499984741211,88.98999786376953,91.12999725341797,24699000,0.0
2026-05-11 00:00:00-04:00,91.48999786376953,0.0,94.75,90.47000122070312,91.04000091552734,21402900,0.0
2026-05-12 00:00:00-04:00,89.0,0.0,92.7699966430664,88.69000244140625,92.47000122070312,22354600,0.0
2026-05-13 00:00:00-04:00,87.05000305175781,0.0,88.58000183105469,86.01000213623047,88.58000183105469,22107000,0.0
2026-05-14 00:00:00-04:00,90.5,0.0,92.0,85.44000244140625,87.31999969482422,25571500,0.0
2026-05-15 00:00:00-04:00,95.06999969482422,0.0,96.66999816894531,91.97000122070312,92.08999633789062,34569700,0.0
2026-05-18 00:00:00-04:00,103.41999816894531,0.0,104.68000030517578,97.8499984741211,98.86000061035156,51220700,0.0
2026-05-19 00:00:00-04:00,101.83000183105469,0.0,110.83000183105469,100.7699966430664,110.13999938964844,55624400,0.0
2026-05-20 00:00:00-04:00,103.30000305175781,0.0,103.3499984741211,97.5,100.75,30037700,0.0
2026-05-21 00:00:00-04:00,99.69000244140625,0.0,101.58999633789062,98.11000061035156,100.98999786376953,26474000,0.0
2026-05-22 00:00:00-04:00,102.12999725341797,0.0,104.58999633789062,99.43000030517578,102.18000030517578,23646300,0.0
2026-05-26 00:00:00-04:00,99.91999816894531,0.0,102.54000091552734,98.72000122070312,100.55999755859375,23589900,0.0
2026-05-27 00:00:00-04:00,102.12000274658203,0.0,105.4000015258789,98.55000305175781,99.20999908447266,28633300,0.0
2026-05-28 00:00:00-04:00,108.7300033569336,0.0,110.16000366210938,104.5999984741211,107.0,39117700,0.0
2026-05-29 00:00:00-04:00,124.37000274658203,0.0,124.73999786376953,116.29000091552734,118.4800033569336,68243400,0.0
2026-06-01 00:00:00-04:00,135.86000061035156,0.0,139.1999969482422,131.61000061035156,135.77000427246094,68789000,0.0
2026-06-02 00:00:00-04:00,127.6500015258789,0.0,132.74000549316406,124.12000274658203,129.89999389648438,41371600,0.0
2026-06-03 00:00:00-04:00,117.9000015258789,0.0,128.0800018310547,117.33999633789062,127.98999786376953,34316400,0.0
2026-06-04 00:00:00-04:00,119.36000061035156,0.0,124.80000305175781,119.36000061035156,121.94000244140625,28144000,0.0
2026-06-05 00:00:00-04:00,112.44999694824219,0.0,121.19999694824219,111.55999755859375,119.19000244140625,31452000,0.0
2026-06-08 00:00:00-04:00,114.19000244140625,0.0,115.36000061035156,111.19999694824219,111.69000244140625,19737700,0.0
2026-06-09 00:00:00-04:00,106.97000122070312,0.0,112.38999938964844,103.08000183105469,110.30999755859375,35824800,0.0
2026-06-10 00:00:00-04:00,106.05999755859375,0.0,109.80000305175781,104.7300033569336,105.27999877929688,20052700,0.0
2026-06-11 00:00:00-04:00,103.08000183105469,0.0,105.12000274658203,101.33000183105469,103.02999877929688,28321500,0.0
2026-06-12 00:00:00-04:00,102.1500015258789,0.0,103.44999694824219,98.41999816894531,103.37999725341797,26049400,0.0
2026-06-15 00:00:00-04:00,104.1500015258789,0.0,107.18000030517578,103.3499984741211,104.80000305175781,23018000,0.0
2026-06-16 00:00:00-04:00,101.33000183105469,0.0,105.66000366210938,101.19999694824219,102.9000015258789,17198400,0.0
2026-06-17 00:00:00-04:00,95.4800033569336,0.0,102.88999938964844,95.08999633789062,100.68000030517578,32165600,0.0
2026-06-18 00:00:00-04:00,95.04000091552734,0.0,96.24130249023438,92.44999694824219,95.30999755859375,24962780,0.0
