Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-01-30 00:00:00-05:00,98.91000366210938,101.87999725341797,93.12000274658203,94.19999694824219,102904800,0.0,0.0,0.0
2026-02-02 00:00:00-05:00,93.97000122070312,96.87000274658203,92.0,94.19000244140625,35455600,0.0,0.0,0.0
2026-02-03 00:00:00-05:00,99.79000091552734,99.98999786376953,95.66000366210938,98.22000122070312,43633800,0.0,0.0,0.0
2026-02-04 00:00:00-05:00,101.01000213623047,101.12000274658203,94.94000244140625,98.69999694824219,30256800,0.0,0.0,0.0
2026-02-05 00:00:00-05:00,94.54000091552734,97.19999694824219,92.27999877929688,92.44000244140625,39586600,0.0,0.0,0.0
2026-02-06 00:00:00-05:00,95.12999725341797,97.93000030517578,94.9800033569336,97.38999938964844,24807700,0.0,0.0,0.0
2026-02-09 00:00:00-05:00,98.55000305175781,103.08999633789062,98.51000213623047,102.88999938964844,27057100,0.0,0.0,0.0
2026-02-10 00:00:00-05:00,102.2699966430664,103.80000305175781,101.8499984741211,103.01000213623047,15407600,0.0,0.0,0.0
2026-02-11 00:00:00-05:00,105.48999786376953,106.47000122070312,102.48999786376953,105.97000122070312,22624300,0.0,0.0,0.0
2026-02-12 00:00:00-05:00,104.81999969482422,105.79000091552734,98.12999725341797,98.27999877929688,43435500,0.0,0.0,0.0
2026-02-13 00:00:00-05:00,100.91999816894531,104.13999938964844,99.52999877929688,103.94000244140625,31928300,0.0,0.0,0.0
2026-02-17 00:00:00-05:00,99.86000061035156,101.19000244140625,97.41000366210938,100.25,26743000,0.0,0.0,0.0
2026-02-18 00:00:00-05:00,101.81999969482422,103.69000244140625,101.29000091552734,102.55999755859375,18924100,0.0,0.0,0.0
2026-02-19 00:00:00-05:00,102.01000213623047,104.30000305175781,101.11000061035156,104.23999786376953,18466500,0.0,0.0,0.0
2026-02-20 00:00:00-05:00,104.33000183105469,106.38999938964844,102.02999877929688,106.26000213623047,23441000,0.0,0.0,0.0
2026-02-23 00:00:00-05:00,107.77999877929688,110.54000091552734,107.62000274658203,110.29000091552734,26609300,0.0,0.0,0.0
2026-02-24 00:00:00-05:00,107.0,111.5,106.47000122070312,110.69999694824219,15635700,0.0,0.0,0.0
2026-02-25 00:00:00-05:00,112.18000030517578,113.16000366210938,110.87000274658203,111.16000366210938,14632600,0.0,0.0,0.0
2026-02-26 00:00:00-05:00,110.4000015258789,114.0999984741211,109.12999725341797,113.88999938964844,18622900,0.0,0.0,0.0
2026-02-27 00:00:00-05:00,115.19000244140625,115.98999786376953,114.31999969482422,115.83999633789062,18646800,0.0,0.0,0.0
2026-03-02 00:00:00-05:00,116.45999908447266,117.18000030517578,111.36000061035156,115.33999633789062,27137300,0.0,0.0,0.0
2026-03-03 00:00:00-05:00,107.48999786376953,107.98999786376953,102.54000091552734,105.23999786376953,66618000,0.0,0.0,0.0
2026-03-04 00:00:00-05:00,108.16000366210938,108.26000213623047,104.30999755859375,105.87999725341797,20502900,0.0,0.0,0.0
2026-03-05 00:00:00-05:00,104.19999694824219,104.19999694824219,99.52999877929688,101.81999969482422,34024100,0.0,0.0,0.0
2026-03-06 00:00:00-05:00,99.25,102.5,98.27999877929688,101.37999725341797,25723000,0.0,0.0,0.0
2026-03-09 00:00:00-04:00,98.63999938964844,102.56999969482422,95.95999908447266,102.44000244140625,24687000,0.0,0.0,0.0
2026-03-10 00:00:00-04:00,104.05999755859375,105.73999786376953,103.0999984741211,103.37000274658203,21592200,0.0,0.0,0.0
2026-03-11 00:00:00-04:00,102.05000305175781,102.16000366210938,99.13999938964844,101.36000061035156,19278300,0.0,0.0,0.0
2026-03-12 00:00:00-04:00,101.04000091552734,101.11000061035156,98.41000366210938,99.30000305175781,20604300,0.0,0.0,0.0
2026-03-13 00:00:00-04:00,98.41000366210938,98.41000366210938,92.88999938964844,93.26000213623047,35725200,0.0,0.0,0.0
2026-03-16 00:00:00-04:00,93.3499984741211,95.86000061035156,92.3499984741211,94.37999725341797,21719600,0.0,0.0,0.0
2026-03-17 00:00:00-04:00,94.7699966430664,96.12999725341797,93.30999755859375,93.95999908447266,14897800,0.0,0.0,0.0
2026-03-18 00:00:00-04:00,89.98999786376953,90.3499984741211,87.7300033569336,88.11000061035156,41331300,0.0,0.0,0.0
2026-03-19 00:00:00-04:00,80.86000061035156,83.38999938964844,79.95999908447266,82.9000015258789,63111300,0.0,0.0,0.0
2026-03-20 00:00:00-04:00,83.31999969482422,83.38999938964844,78.73999786376953,80.12000274658203,40023300,0.0,0.0,0.0
2026-03-23 00:00:00-04:00,81.36000061035156,84.97000122070312,81.12000274658203,83.37999725341797,62217700,0.0,0.0,0.0
2026-03-24 00:00:00-04:00,81.91000366210938,84.12000274658203,80.77999877929688,83.5,23529700,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,87.5199966430664,88.06999969482422,85.5,86.31999969482422,33509100,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,83.47000122070312,86.52999877929688,82.2699966430664,82.38999938964844,41416000,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,82.79000091552734,86.91999816894531,82.38999938964844,85.79000091552734,35300800,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,87.38999938964844,88.41000366210938,84.7300033569336,85.79000091552734,24114400,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,88.05000305175781,91.77999877929688,87.87999725341797,91.7699966430664,36516300,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,94.70999908447266,97.70999908447266,93.4800033569336,96.01000213623047,42051300,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,90.16000366210938,95.8499984741211,89.98999786376953,94.58999633789062,22726700,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,94.26000213623047,95.27999877929688,93.41000366210938,93.81999969482422,11572800,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,93.69000244140625,95.2300033569336,91.44000244140625,94.97000122070312,13596700,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,100.87999725341797,101.37000274658203,96.62999725341797,98.18000030517578,26188600,0.0,0.0,0.0
