Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2026-04-24 00:00:00-04:00,438.2398986816406,0.0,438.78904678183363,426.737497788423,436.9319011592299,266400,0.0
2026-04-27 00:00:00-04:00,436.23297119140625,0.0,448.83369914585916,429.1537992723812,441.4849504100145,342900,0.0
2026-04-28 00:00:00-04:00,430.24212646484375,0.0,444.3306001663545,427.1169002506375,442.76298981753763,353700,0.0
2026-04-29 00:00:00-04:00,438.3597106933594,0.0,440.2168867873589,425.4794118342108,435.4042383987312,319200,0.0
2026-04-30 00:00:00-04:00,442.9926452636719,0.0,443.2722165580062,425.27970888732114,431.4902137916634,423300,0.0
2026-05-01 00:00:00-04:00,432.9579772949219,0.0,442.32366150416004,428.66455439422407,441.6646654851299,373800,0.0
2026-05-04 00:00:00-04:00,432.169189453125,0.0,441.61476890686976,431.47027641856687,432.9380334034224,286500,0.0
2026-05-05 00:00:00-04:00,429.7828369140625,0.0,436.4226780674909,422.7935240218251,431.23063534442036,347800,0.0
2026-05-06 00:00:00-04:00,419.1091613769531,0.0,426.2981812173169,414.2466013543818,416.7627430630159,476900,0.0
2026-05-07 00:00:00-04:00,398.470703125,0.0,454.14558296150636,395.4952722524058,424.3711024426181,648800,0.0
2026-05-08 00:00:00-04:00,393.5981750488281,0.0,405.1704765865067,389.62424046642553,394.97604256519224,395400,0.0
2026-05-11 00:00:00-04:00,402.0152893066406,0.0,408.14589921343094,392.7894062323179,395.8946434120748,345900,0.0
2026-05-12 00:00:00-04:00,400.7772216796875,0.0,409.36406787929707,388.7955418056414,404.5614136341293,374100,0.0
2026-05-13 00:00:00-04:00,385.919921875,0.0,395.984519251996,374.74700329887514,395.984519251996,441200,0.0
2026-05-14 00:00:00-04:00,387.9068603515625,0.0,394.816308697362,377.7224209415828,384.4122039519989,347900,0.0
2026-05-15 00:00:00-04:00,384.58197021484375,0.0,390.42301457997235,382.41526977000933,384.3822633686057,436500,0.0
2026-05-18 00:00:00-04:00,386.0197448730469,0.0,389.59429632289095,381.4367561183474,383.29393228676054,239900,0.0
2026-05-19 00:00:00-04:00,393.9676208496094,0.0,395.4952837935571,381.93599919343137,387.57739776613477,313800,0.0
2026-05-20 00:00:00-04:00,401.9154357910156,0.0,402.1850125987512,384.24244709136906,392.7993701502493,557300,0.0
2026-05-21 00:00:00-04:00,396.3739318847656,0.0,405.87938649814373,393.0989407599054,401.28640333656284,315400,0.0
2026-05-22 00:00:00-04:00,401.4162292480469,0.0,406.73807865798636,392.4000163507359,393.74796143239774,288300,0.0
2026-05-26 00:00:00-04:00,399.47918701171875,0.0,409.04457848273444,395.5451996925559,401.71575749819146,368600,0.0
2026-05-27 00:00:00-04:00,405.4700012207031,0.0,412.9685451304176,391.03208645842113,394.40693094195683,438300,0.0
2026-05-28 00:00:00-04:00,400.7073059082031,0.0,412.2396601574996,399.06979509530595,406.39858534810816,365500,0.0
2026-05-29 00:00:00-04:00,392.3999938964844,0.0,399.54906614409384,390.85237252116485,394.39694043030875,1342900,0.0
2026-06-01 00:00:00-04:00,368.2300109863281,0.6,396.1099853515625,368.04998779296875,392.45001220703125,519300,0.0
2026-06-02 00:00:00-04:00,370.82000732421875,0.0,375.25,361.20001220703125,369.9599914550781,456400,0.0
2026-06-03 00:00:00-04:00,406.760009765625,0.0,411.0199890136719,372.1499938964844,373.0,485500,0.0
2026-06-04 00:00:00-04:00,406.7300109863281,0.0,413.69000244140625,397.6300048828125,402.239990234375,421900,0.0
2026-06-05 00:00:00-04:00,389.7900085449219,0.0,400.94000244140625,386.7699890136719,400.94000244140625,291100,0.0
2026-06-08 00:00:00-04:00,396.1400146484375,0.0,405.82000732421875,390.739990234375,392.0,270000,0.0
2026-06-09 00:00:00-04:00,382.1099853515625,0.0,404.44000244140625,380.8800048828125,394.95001220703125,368600,0.0
2026-06-10 00:00:00-04:00,375.17999267578125,0.0,389.4100036621094,375.1099853515625,381.6700134277344,376100,0.0
2026-06-11 00:00:00-04:00,369.54998779296875,0.0,380.8999938964844,367.4599914550781,379.760009765625,499100,0.0
2026-06-12 00:00:00-04:00,378.9100036621094,0.0,389.6499938964844,366.6000061035156,367.5,341500,0.0
2026-06-15 00:00:00-04:00,362.7799987792969,0.0,372.8800048828125,361.9200134277344,366.8999938964844,440600,0.0
2026-06-16 00:00:00-04:00,356.3500061035156,0.0,363.8500061035156,354.0799865722656,357.17999267578125,360500,0.0
2026-06-17 00:00:00-04:00,354.4800109863281,0.0,361.989990234375,352.0,357.010009765625,335300,0.0
2026-06-18 00:00:00-04:00,355.1099853515625,0.0,359.25,351.80999755859375,354.510009765625,994900,0.0
2026-06-22 00:00:00-04:00,361.1099853515625,0.0,361.239990234375,348.4599914550781,356.4800109863281,508400,0.0
2026-06-23 00:00:00-04:00,369.8999938964844,0.0,378.9949951171875,352.8800048828125,352.8800048828125,373745,0.0
