Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-11-14 00:00:00-05:00,,,,,0,1.065,0.0
2025-11-17 00:00:00-05:00,124.12284851074219,124.15259394874423,121.822441337363,122.28847337263203,3879900,0.0,0.0
2025-11-18 00:00:00-05:00,122.75450897216797,124.86651834623943,122.74459130422468,124.58888416354054,3774300,0.0,0.0
2025-11-19 00:00:00-05:00,121.19776916503906,122.83382883858641,120.42434992204213,122.83382883858641,3411000,0.0,0.0
2025-11-20 00:00:00-05:00,121.5051498413086,121.94143645934496,120.83089214296342,121.2473434247449,2639200,0.0,0.0
2025-11-21 00:00:00-05:00,121.76295471191406,122.34796851961318,120.88047138388256,121.90177180407875,4407000,0.0,0.0
2025-11-24 00:00:00-05:00,121.05894470214844,122.36780454703512,120.37477690546079,122.0306719177559,3442700,0.0,0.0
2025-11-25 00:00:00-05:00,120.90029907226562,121.94143482775306,120.5631664451218,121.22751403141471,2835100,0.0,0.0
2025-11-26 00:00:00-05:00,122.38763427734375,122.55619681219957,120.92012954486556,121.37625150324442,3374400,0.0,0.0
2025-11-28 00:00:00-05:00,122.89332580566406,123.08171610640639,122.00092481674427,122.10999646899914,1439800,0.0,0.0
2025-12-01 00:00:00-05:00,119.73026275634766,122.4173758201437,119.65093654307091,122.16948707737694,4050600,0.0,0.0
2025-12-02 00:00:00-05:00,118.67921447753906,120.11696613015896,118.36191719589365,120.07730302433279,3554400,0.0,0.0
2025-12-03 00:00:00-05:00,117.61825561523438,119.54186715129967,117.37036686778065,118.85769935250303,3328400,0.0,0.0
2025-12-04 00:00:00-05:00,116.97373962402344,118.43132662290657,116.84483263788626,117.38027322308602,3151000,0.0,0.0
2025-12-05 00:00:00-05:00,115.53598022460938,117.18196508389285,115.41699847138385,116.84483246483794,3983100,0.0,0.0
2025-12-08 00:00:00-05:00,114.24696350097656,115.43682642490157,113.16616466269318,115.2186831236904,5217200,0.0,0.0
2025-12-09 00:00:00-05:00,114.26679229736328,115.22860182590303,114.07840199777837,114.8220682231486,2929700,0.0,0.0
2025-12-10 00:00:00-05:00,113.03726959228516,114.42544810027098,112.93811560563566,114.30645877731303,3366400,0.0,0.0
2025-12-11 00:00:00-05:00,113.4239730834961,114.52459971189849,113.02734958015904,113.592535613801,2992300,0.0,0.0
2025-12-12 00:00:00-05:00,114.3262939453125,114.37586715608214,113.43389293685223,113.53304692335576,2955700,0.0,0.0
2025-12-15 00:00:00-05:00,115.74421691894531,115.96235266143596,114.4353646391805,114.83198058186473,3797200,0.0,0.0
2025-12-16 00:00:00-05:00,114.61383819580078,116.2300776785924,114.2667954606801,115.99210659807596,3222300,0.0,0.0
2025-12-17 00:00:00-05:00,116.43830108642578,116.9142508032944,114.42544569636726,114.49485424206017,4436700,0.0,0.0
2025-12-18 00:00:00-05:00,116.55728912353516,116.81508796757656,115.66488814233482,116.34905592378506,4611000,0.0,0.0
2025-12-19 00:00:00-05:00,114.58409118652344,116.4977926025013,114.57418108348736,116.4383017244283,6898600,0.0,0.0
2025-12-22 00:00:00-05:00,115.3178482055664,115.47649306996846,114.02882369434036,114.32629321691996,2477200,0.0,0.0
2025-12-23 00:00:00-05:00,115.80370330810547,116.20032680037836,115.13936330840262,115.3872520454527,3627800,0.0,0.0
2025-12-24 00:00:00-05:00,116.48788452148438,116.5176299610372,115.833454591465,116.20033266419989,1060600,0.0,0.0
2025-12-26 00:00:00-05:00,116.19041442871094,116.80518124800342,115.78387325023584,116.17058665742728,1440300,0.0,0.0
2025-12-29 00:00:00-05:00,116.52753448486328,117.03322962794135,116.09125545070385,116.30939875026553,2489100,0.0,0.0
2025-12-30 00:00:00-05:00,116.68618774414062,116.94399415137542,116.25981880966016,116.59694386415153,1834800,0.0,0.0
2025-12-31 00:00:00-05:00,116.22016143798828,116.81509292906904,116.1110897820443,116.70602127312506,1973900,0.0,0.0
2026-01-02 00:00:00-05:00,116.4482192993164,117.07289621347591,115.39716587609412,116.19041288626595,2619600,0.0,0.0
2026-01-05 00:00:00-05:00,115.82353210449219,116.01192996710758,114.12797403584551,116.01192996710758,4310300,0.0,0.0
2026-01-06 00:00:00-05:00,116.74568176269531,116.91425185944153,115.41700171458147,115.77396211421652,3303700,0.0,0.0
2026-01-07 00:00:00-05:00,115.20877838134766,117.30096004581651,114.97079973351875,117.12247984242698,3227800,0.0,0.0
2026-01-08 00:00:00-05:00,116.32923126220703,117.59842044051844,115.20877684556491,115.52607414014277,3214100,0.0,0.0
2026-01-09 00:00:00-05:00,115.8136215209961,117.26129084438806,115.7739584150857,116.39863531200567,2884800,0.0,0.0
2026-01-12 00:00:00-05:00,115.72438049316406,116.49779216506565,115.2880938823625,115.78387137101369,3007800,0.0,0.0
2026-01-13 00:00:00-05:00,116.39863586425781,116.56719839145381,115.00054730786162,115.49632478664796,3284100,0.0,0.0
2026-01-14 00:00:00-05:00,117.67774200439453,118.28259113030362,116.35897210266072,116.57711540249205,4554900,0.0,0.0
2026-01-15 00:00:00-05:00,117.89588928222656,118.40158444299273,117.44968499979848,117.62816519977687,3716400,0.0,0.0
2026-01-16 00:00:00-05:00,118.21318817138672,118.39166837377542,116.8646727677753,117.49926736183194,4499800,0.0,0.0
2026-01-20 00:00:00-05:00,118.54039764404297,118.63955162633923,117.1026384233734,118.0644479380714,4595000,0.0,0.0
2026-01-21 00:00:00-05:00,118.36192321777344,119.81950271498148,117.45960453548986,119.17499801616671,4751700,0.0,0.0
2026-01-22 00:00:00-05:00,116.71593475341797,118.50073672758289,116.62669843719176,118.14377633274991,3807200,0.0,0.0
2026-01-23 00:00:00-05:00,116.43830108642578,116.9439962421679,115.26826591262807,116.89441546740264,4491000,0.0,0.0
2026-01-26 00:00:00-05:00,117.77690124511719,118.68913002608302,117.0134072265829,117.16214198901443,3955600,0.0,0.0
2026-01-27 00:00:00-05:00,119.2741470336914,119.30389247209405,117.20179323372739,117.77689692605846,4812900,0.0,0.0
2026-01-28 00:00:00-05:00,119.22457122802734,120.07730913427028,118.58997663244621,119.18490812018298,4463400,0.0,0.0
2026-01-29 00:00:00-05:00,119.86907958984375,120.71189980044912,119.27414812147313,119.3633844374949,4298400,0.0,0.0
2026-01-30 00:00:00-05:00,120.3251953125,120.40452152649303,119.08575158747432,119.70051839847414,5603000,0.0,0.0
2026-02-02 00:00:00-05:00,118.48090362548828,120.96970876833834,118.03470690601698,120.43426816599425,4273000,0.0,0.0
2026-02-03 00:00:00-05:00,120.64249420166016,120.87055517867022,118.4709939108249,118.4709939108249,4169300,0.0,0.0
2026-02-04 00:00:00-05:00,121.17793273925781,122.3083048069814,120.58300126650289,121.40599371237866,5679700,0.0,0.0
2026-02-05 00:00:00-05:00,122.36780548095703,123.00240007212854,121.39607825793325,121.99100974153602,4224100,0.0,0.0
2026-02-06 00:00:00-05:00,120.83088684082031,123.2304480047974,120.31527403031838,122.95281382912586,4412100,0.0,0.0
2026-02-09 00:00:00-05:00,120.69207000732422,121.02919505993184,119.76000593135079,120.46400903970547,4288500,0.0,0.0
2026-02-10 00:00:00-05:00,122.59585571289062,123.31969416855507,119.4427106101342,121.16801413731366,6608700,0.0,0.0
2026-02-11 00:00:00-05:00,124.1426773071289,124.34099283705474,121.881933220722,123.22053089662462,5980300,0.0,0.0
2026-02-12 00:00:00-05:00,125.04499816894531,127.00827277782926,124.2517511650753,124.34099504636862,7095000,0.0,0.0
2026-02-13 00:00:00-05:00,128.1999969482422,128.25999450683594,124.9800033569336,125.11000061035156,5569400,1.065,0.0
2026-02-17 00:00:00-05:00,126.70999908447266,129.0,126.16999816894531,128.5,4252700,0.0,0.0
2026-02-18 00:00:00-05:00,125.23999786376953,126.9000015258789,124.77999877929688,126.9000015258789,4111700,0.0,0.0
2026-02-19 00:00:00-05:00,126.37000274658203,126.76000213623047,125.30000305175781,125.63999938964844,5483600,0.0,0.0
2026-02-20 00:00:00-05:00,126.77999877929688,127.30999755859375,125.08000183105469,127.18000030517578,5039300,0.0,0.0
2026-02-23 00:00:00-05:00,127.79000091552734,128.61000061035156,126.80999755859375,126.83000183105469,4891100,0.0,0.0
2026-02-24 00:00:00-05:00,128.4600067138672,128.57000732421875,126.5199966430664,127.86000061035156,4231900,0.0,0.0
2026-02-25 00:00:00-05:00,128.92999267578125,129.1699981689453,126.27999877929688,128.0800018310547,3853900,0.0,0.0
2026-02-26 00:00:00-05:00,129.22999572753906,129.8000030517578,128.24000549316406,129.27000427246094,3737800,0.0,0.0
2026-02-27 00:00:00-05:00,130.85000610351562,131.57000732421875,129.3000030517578,129.8699951171875,4691400,0.0,0.0
2026-03-02 00:00:00-05:00,131.6300048828125,132.1999969482422,130.5500030517578,131.0,5034200,0.0,0.0
2026-03-03 00:00:00-05:00,131.42999267578125,132.3000030517578,128.49000549316406,130.85000610351562,3579600,0.0,0.0
2026-03-04 00:00:00-05:00,131.8800048828125,132.66000366210938,130.55999755859375,131.5,3702400,0.0,0.0
2026-03-05 00:00:00-05:00,131.61000061035156,131.72999572753906,129.52999877929688,131.00999450683594,4860500,0.0,0.0
2026-03-06 00:00:00-05:00,132.5,132.6300048828125,130.22999572753906,131.39999389648438,5041000,0.0,0.0
2026-03-09 00:00:00-04:00,131.0800018310547,132.47999572753906,130.5399932861328,131.86000061035156,7057200,0.0,0.0
2026-03-10 00:00:00-04:00,129.69000244140625,130.69000244140625,128.5500030517578,129.5,8176600,0.0,0.0
2026-03-11 00:00:00-04:00,130.02999877929688,130.5,129.16000366210938,129.5,4249500,0.0,0.0
2026-03-12 00:00:00-04:00,131.82000732421875,133.1999969482422,129.9600067138672,130.0,5842300,0.0,0.0
2026-03-13 00:00:00-04:00,133.14999389648438,134.1199951171875,132.49000549316406,132.49000549316406,4710200,0.0,0.0
2026-03-16 00:00:00-04:00,133.4600067138672,134.27000427246094,133.0500030517578,133.85000610351562,4974000,0.0,0.0
2026-03-17 00:00:00-04:00,132.9499969482422,134.49000549316406,132.7899932861328,134.27999877929688,3948800,0.0,0.0
2026-03-18 00:00:00-04:00,130.75,132.63999938964844,130.6999969482422,132.30999755859375,3454700,0.0,0.0
2026-03-19 00:00:00-04:00,129.74000549316406,131.41000366210938,128.8800048828125,130.75,5543100,0.0,0.0
2026-03-20 00:00:00-04:00,126.80999755859375,130.5399932861328,126.7699966430664,130.42999267578125,7644800,0.0,0.0
2026-03-23 00:00:00-04:00,127.33999633789062,128.1199951171875,126.94999694824219,127.91999816894531,4320600,0.0,0.0
2026-03-24 00:00:00-04:00,127.37999725341797,129.08999633789062,126.8499984741211,126.9800033569336,4423400,0.0,0.0
2026-03-25 00:00:00-04:00,128.16000366210938,129.0,127.18000030517578,128.1999969482422,3369100,0.0,0.0
2026-03-26 00:00:00-04:00,129.3800048828125,129.8800048828125,127.9000015258789,128.3300018310547,3182300,0.0,0.0
2026-03-27 00:00:00-04:00,129.99000549316406,131.2100067138672,129.02000427246094,129.5500030517578,4797600,0.0,0.0
2026-03-30 00:00:00-04:00,131.7100067138672,132.7100067138672,131.07000732421875,131.4499969482422,3968800,0.0,0.0
2026-03-31 00:00:00-04:00,130.94000244140625,132.66000366210938,129.75,132.66000366210938,5376100,0.0,0.0
2026-04-01 00:00:00-04:00,130.89999389648438,131.8699951171875,129.86000061035156,130.42999267578125,4314900,0.0,0.0
2026-04-02 00:00:00-04:00,132.22000122070312,133.02999877929688,130.89999389648438,131.89999389648438,3720600,0.0,0.0
2026-04-06 00:00:00-04:00,131.41000366210938,132.6999969482422,131.0,131.6300048828125,2819800,0.0,0.0
2026-04-07 00:00:00-04:00,131.82000732421875,132.8800048828125,131.14999389648438,131.5,2563300,0.0,0.0
2026-04-08 00:00:00-04:00,131.60000610351562,131.66000366210938,129.4600067138672,130.32000732421875,3716800,0.0,0.0
2026-04-09 00:00:00-04:00,133.0,134.1300048828125,131.27999877929688,131.27999877929688,3118700,0.0,0.0
2026-04-10 00:00:00-04:00,131.7899932861328,133.52000427246094,131.7899932861328,132.41000366210938,2758800,0.0,0.0
2026-04-13 00:00:00-04:00,130.39999389648438,132.1199951171875,129.75,131.8300018310547,3580000,0.0,0.0
2026-04-14 00:00:00-04:00,129.77999877929688,130.10000610351562,128.3800048828125,129.85000610351562,2506200,0.0,0.0
2026-04-15 00:00:00-04:00,127.9800033569336,129.25,127.93000030517578,129.25,3294800,0.0,0.0
2026-04-16 00:00:00-04:00,128.6300048828125,129.00999450683594,127.12000274658203,127.7300033569336,2712700,0.0,0.0
2026-04-17 00:00:00-04:00,128.02999877929688,128.1999969482422,125.93000030517578,127.51000213623047,3461600,0.0,0.0
2026-04-20 00:00:00-04:00,127.86000061035156,129.17999267578125,127.58000183105469,128.1300048828125,2710600,0.0,0.0
2026-04-21 00:00:00-04:00,125.66999816894531,128.50999450683594,125.63999938964844,128.47000122070312,2842800,0.0,0.0
2026-04-22 00:00:00-04:00,125.25,127.26000213623047,124.9000015258789,126.75,3053000,0.0,0.0
2026-04-23 00:00:00-04:00,128.0399932861328,128.32000732421875,126.0,126.4000015258789,2624800,0.0,0.0
2026-04-24 00:00:00-04:00,127.2699966430664,128.25,126.7699966430664,127.79000091552734,2399700,0.0,0.0
2026-04-27 00:00:00-04:00,127.08999633789062,128.33999633789062,126.86000061035156,127.66000366210938,2322600,0.0,0.0
2026-04-28 00:00:00-04:00,127.80000305175781,128.60000610351562,127.0999984741211,128.47000122070312,2167000,0.0,0.0
2026-04-29 00:00:00-04:00,126.51000213623047,127.94000244140625,126.3499984741211,127.30999755859375,2322100,0.0,0.0
2026-04-30 00:00:00-04:00,129.5500030517578,129.83999633789062,126.11000061035156,127.02999877929688,3799600,0.0,0.0
2026-05-01 00:00:00-04:00,128.60000610351562,130.6999969482422,128.58999633789062,129.44000244140625,2578900,0.0,0.0
2026-05-04 00:00:00-04:00,127.44999694824219,129.0,126.75,128.0,3365800,0.0,0.0
2026-05-05 00:00:00-04:00,127.58000183105469,129.2899932861328,127.55999755859375,128.89999389648438,3994000,0.0,0.0
2026-05-06 00:00:00-04:00,125.54000091552734,127.48999786376953,125.0,127.04000091552734,5947000,0.0,0.0
2026-05-07 00:00:00-04:00,124.87000274658203,125.0999984741211,124.05000305175781,125.0,3296400,0.0,0.0
2026-05-08 00:00:00-04:00,124.16999816894531,125.69000244140625,123.43000030517578,125.04000091552734,2585800,0.0,0.0
2026-05-11 00:00:00-04:00,124.9000015258789,125.36000061035156,124.37999725341797,124.52999877929688,2256300,0.0,0.0
2026-05-12 00:00:00-04:00,125.06999969482422,125.83000183105469,123.8499984741211,125.0,3337900,0.0,0.0
2026-05-13 00:00:00-04:00,123.9000015258789,124.52999877929688,122.83999633789062,123.98999786376953,3404400,0.0,0.0
2026-05-14 00:00:00-04:00,124.30999755859375,124.4000015258789,123.41999816894531,123.9000015258789,1738937,0.0,0.0
