Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2025-12-22 00:00:00-05:00,,,,,0,0.191,0.0,0.0
2025-12-23 00:00:00-05:00,55.14652633666992,55.275862567720644,55.02714109003232,55.02714109003232,24732900,0.0,0.0,0.0
2025-12-24 00:00:00-05:00,55.44499206542969,55.60417366139419,55.12662887350067,55.22611594778276,15685800,0.0,0.0,0.0
2025-12-26 00:00:00-05:00,55.33555221557617,55.514631979638594,55.15647245151375,55.42509209760738,20410100,0.0,0.0,0.0
2025-12-29 00:00:00-05:00,55.03709030151367,55.39524984977507,54.9773957784072,55.30570996270972,34223800,0.0,0.0,0.0
2025-12-30 00:00:00-05:00,54.897804260253906,55.116680372692855,54.85800791341255,55.116680372692855,16160900,0.0,0.0,0.0
2025-12-31 00:00:00-05:00,54.48990249633789,54.977394473644075,54.470004322441305,54.937601921039516,22996200,0.0,0.0,0.0
2026-01-02 00:00:00-05:00,54.64908218383789,54.71872389244957,54.06209935754771,54.54959511301792,36087100,0.0,0.0,0.0
2026-01-05 00:00:00-05:00,55.84294891357422,56.22100283850052,54.53964696500259,54.53964696500259,58044100,0.0,0.0,0.0
2026-01-06 00:00:00-05:00,56.111568450927734,56.23095370089799,55.70366536793972,55.75340890582827,38950800,0.0,0.0,0.0
2026-01-07 00:00:00-05:00,55.32560729980469,56.051873574926546,55.255965588162084,55.94243551514856,44720900,0.0,0.0,0.0
2026-01-08 00:00:00-05:00,55.6141242980957,55.96233285109374,55.126628528709865,55.16642487624924,35358300,0.0,0.0,0.0
2026-01-09 00:00:00-05:00,55.44499206542969,55.87279331618216,55.43504487607692,55.693713546323515,29544900,0.0,0.0,0.0
2026-01-12 00:00:00-05:00,55.00724411010742,55.07688582175636,54.5595446815152,54.74857164239251,42021600,0.0,0.0,0.0
2026-01-13 00:00:00-05:00,53.95266342163086,54.94754934966061,53.87307452088657,54.86796044891632,77045100,0.0,0.0,0.0
2026-01-14 00:00:00-05:00,53.87307357788086,53.90291894073897,53.41542317465463,53.77358270970622,59754600,0.0,0.0,0.0
2026-01-15 00:00:00-05:00,54.09194564819336,54.42025981887373,53.93276405503612,53.942715039402,48490800,0.0,0.0,0.0
2026-01-16 00:00:00-05:00,54.16158676147461,54.4799499442827,54.01235615432685,54.09194505243462,44363200,0.0,0.0,0.0
2026-01-20 00:00:00-05:00,52.92793273925781,53.83327879237508,52.828441868196826,53.33583582263617,57030800,0.0,0.0,0.0
2026-01-21 00:00:00-05:00,53.18659973144531,53.554710249945295,52.967727412411016,53.09705984791674,49360300,0.0,0.0,0.0
2026-01-22 00:00:00-05:00,53.534812927246094,53.773583423658266,53.36568034669791,53.37563133124177,46919300,0.0,0.0,0.0
2026-01-23 00:00:00-05:00,52.7985954284668,53.23634386664805,52.609568470086195,53.21644948802996,47057500,0.0,0.0,0.0
2026-01-26 00:00:00-05:00,53.13685607910156,53.276139498688984,52.81849289284788,52.82844008202332,31072700,0.0,0.0,0.0
2026-01-27 00:00:00-05:00,52.72895431518555,53.15675556890498,52.569772718117065,53.04731750932252,38633700,0.0,0.0,0.0
2026-01-28 00:00:00-05:00,52.7190055847168,52.937877902295135,52.49017848763042,52.659311064365326,45450800,0.0,0.0,0.0
2026-01-29 00:00:00-05:00,53.27614212036133,53.35573481843571,52.719008414595585,53.04731880618058,51975400,0.0,0.0,0.0
2026-01-30 00:00:00-05:00,53.16670227050781,53.385578387664474,52.74885200523266,53.10701154414771,42767000,0.0,0.0,0.0
2026-02-02 00:00:00-05:00,53.753684997558594,53.81337951897587,52.92793165815687,53.17665313794596,48031500,0.0,0.0,0.0
2026-02-03 00:00:00-05:00,53.25624084472656,53.892967211490046,52.888134125539274,53.445271594051576,66887100,0.0,0.0,0.0
2026-02-04 00:00:00-05:00,53.684043884277344,53.90292000338795,53.12691019227019,53.23634445663685,59506400,0.0,0.0,0.0
2026-02-05 00:00:00-05:00,53.01747131347656,53.783533923337664,52.908033255612324,53.66414488101927,64475000,0.0,0.0,0.0
2026-02-06 00:00:00-05:00,53.98250961303711,54.072049499740764,53.55471214899596,53.55471214899596,53073800,0.0,0.0,0.0
2026-02-09 00:00:00-05:00,53.664146423339844,54.11184585692937,53.62435386994531,53.80343364338112,31699900,0.0,0.0,0.0
